   Ordinate,   Date / Time,Capella Gage FLOW,EF Russian 20 ET-POTENTIAL,EF Russian 20 FLOW,EF Russian 20 FLOW-BASE,EF Russian 20 INFILTRATION,EF Russian 20 PERC-SOIL,EF Russian 20 SATURATION FRACTION,Lake Mendocino Storage
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,
Units,,CFS,IN,CFS,CFS,IN,IN,IN/IN,ACRFT
Type,,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM
262,19-Jun-06,107.21315,0.166426,0.013143,0.013143,0,0,0.167071,87577.00
263,20-Jun-06,107.211174,0.203092,0.011173,0.011173,0,0,0.162841,87542.00
264,21-Jun-06,107.209503,0.198613,0.009498,0.009498,0,0,0.158205,87472.00
265,22-Jun-06,107.208076,0.191799,0.008074,0.008074,0,0,0.153798,87349.00
266,23-Jun-06,107.206871,0.198627,0.006864,0.006864,0,0,0.149574,87227.00
267,24-Jun-06,107.205841,0.202224,0.005835,0.005835,0,0,0.1454,87052.00
268,25-Jun-06,107.204964,0.204884,0.00496,0.00496,0,0,0.14122,86877.00
269,26-Jun-06,107.204224,0.202263,0.004217,0.004217,0,0,0.137187,86702.00
270,27-Jun-06,107.20359,0.189636,0.003585,0.003585,0,0,0.133357,86440.00
271,28-Jun-06,107.203049,0.15697,0.003047,0.003047,0,0,0.130006,86126.00
272,29-Jun-06,106.419258,0.201721,0.00259,0.00259,0,0,0.126914,85847.00
273,30-Jun-06,106.402206,0.162709,0.002202,0.002202,0,0,0.12353,85533.00
274,1-Jul-06,110.318542,0.203579,0.001872,0.001872,0,0,0.120385,85202.00
275,2-Jul-06,112.751595,0.202637,0.001591,0.001591,0,0,0.116925,84923.00
276,3-Jul-06,113.584686,0.186914,0.001353,0.001353,0,0,0.113688,84610.00
277,4-Jul-06,114.384483,0.182006,0.00115,0.00115,0,0,0.110734,84331.00
278,5-Jul-06,113.617645,0.163388,0.000978,0.000978,0,0,0.10804,84053.00
279,6-Jul-06,113.60083,0.169145,0.000831,0.000831,0,0,0.105497,83740.00
280,7-Jul-06,111.25071,0.180866,0.000706,0.000706,0,0,0.102902,83497.00
281,8-Jul-06,111.983932,0.197276,0.000601,0.000601,0,0,0.100156,83219.00
282,9-Jul-06,112.783844,0.200942,0.000511,0.000511,0,0,0.097327,82976.00
283,10-Jul-06,112.800438,0.187379,0.000434,0.000434,0,0,0.094653,82751.00
284,11-Jul-06,108.883705,0.18651,0.000369,0.000369,0,0,0.092183,82456.00
285,12-Jul-06,109.583649,0.176924,0.000314,0.000314,0,0,0.08978,82179.00
286,13-Jul-06,111.950264,0.173557,0.000267,0.000267,0,0,0.087541,81954.00
287,14-Jul-06,112.783562,0.18903,0.000227,0.000227,0,0,0.085329,81711.00
288,15-Jul-06,112.016861,0.185663,0.000193,0.000193,0,0,0.083069,81469.00
289,16-Jul-06,111.216835,0.192004,0.000164,0.000164,0,0,0.080853,81210.00
290,17-Jul-06,106.500137,0.200028,0.000139,0.000139,0,0,0.078626,81002.00
291,18-Jul-06,106.400124,0.213177,0.000118,0.000118,0,0,0.076378,80726.00
292,19-Jul-06,106.400101,0.173114,0.000101,0.000101,0,0,0.074227,80433.00
293,20-Jul-06,106.400085,0.1994,0.000086,0.000086,0,0,0.072311,80191.00
294,21-Jul-06,107.966736,0.158158,0.000073,0.000073,0,0,0.070426,79898.00
295,22-Jul-06,106.433395,0.178741,0.000062,0.000062,0,0,0.068797,79588.00
296,23-Jul-06,106.400055,0.158991,0.000053,0.000053,0,0,0.067123,79278.00
297,24-Jul-06,105.616707,0.17826,0.000045,0.000045,0,0,0.065528,78951.00
298,25-Jul-06,103.250046,0.044897,0.000038,0.000038,0,0,0.064531,78659.00
299,26-Jul-06,103.983368,0.200647,0.000032,0.000032,0,0,0.06341,78315.00
300,27-Jul-06,105.566696,0.189637,0.000027,0.000027,0,0,0.061661,77903.00
301,28-Jul-06,105.600021,0.17214,0.000023,0.000023,0,0,0.060084,77560.00
302,29-Jul-06,104.816689,0.165328,0.00002,0.00002,0,0,0.05867,77167.00
303,30-Jul-06,105.583351,0.182495,0.000017,0.000017,0,0,0.057214,76790.00
304,31-Jul-06,106.383347,0.170898,0.000014,0.000014,0,0,0.055778,76414.00
305,1-Aug-06,105.616676,0.166844,0.000012,0.000012,0,0,0.054437,76072.00
306,2-Aug-06,104.816681,0.171111,0.00001,0.00001,0,0,0.053134,75765.00
307,3-Aug-06,105.583344,0.176255,0.000009,0.000009,0,0,0.05184,75441.00
308,4-Aug-06,105.600006,0.16345,0.000007,0.000007,0,0,0.050609,75066.00
309,5-Aug-06,105.600006,0.149682,0.000006,0.000006,0,0,0.049468,74709.00
310,6-Aug-06,104.816673,0.165682,0.000005,0.000005,0,0,0.048373,74352.00
311,7-Aug-06,105.583336,0.130938,0.000005,0.000005,0,0,0.047365,74046.00
312,8-Aug-06,104.816673,0.176861,0.000004,0.000004,0,0,0.046346,73723.00
313,9-Aug-06,105.583336,0.177833,0.000003,0.000003,0,0,0.045171,73367.00
314,10-Aug-06,104.816673,0.184741,0.000003,0.000003,0,0,0.044013,73045.00
315,11-Aug-06,106.366669,0.161792,0.000002,0.000002,0,0,0.042925,72672.00
316,12-Aug-06,107.183342,0.165579,0.000002,0.000002,0,0,0.041935,72334.00
317,13-Aug-06,107.200005,0.174408,0.000002,0.000002,0,0,0.040949,72013.00
318,14-Aug-06,107.983337,0.141184,0.000001,0.000001,0,0,0.040021,71676.00
319,15-Aug-06,108,0.156987,0.000001,0.000001,0,0,0.039175,71339.00
320,16-Aug-06,107.216675,0.156373,0.000001,0.000001,0,0,0.038301,71002.00
321,17-Aug-06,107.983337,0.152686,0.000001,0.000001,0,0,0.037458,70699.00
322,18-Aug-06,107.216675,0.160396,0.000001,0.000001,0,0,0.036634,70397.00
323,19-Aug-06,107.200005,0.161963,0.000001,0.000001,0,0,0.035805,70078.00
324,20-Aug-06,107.200005,0.150593,0.000001,0.000001,0,0,0.035013,69743.00
325,21-Aug-06,107.200005,0.154131,0,0,0,0,0.03426,69476.00
326,22-Aug-06,107.200005,0.157005,0,0,0,0,0.033502,69175.00
327,23-Aug-06,107.200005,0.159022,0,0,0,0,0.032756,68874.00
328,24-Aug-06,107.200005,0.166764,0,0,0,0,0.032009,68558.00
329,25-Aug-06,107.200005,0.150621,0,0,0,0,0.031282,68258.00
330,26-Aug-06,107.200005,0.146514,0,0,0,0,0.030623,67959.00
331,27-Aug-06,107.200005,0.152378,0,0,0,0,0.029975,67676.00
332,28-Aug-06,107.200005,0.154507,0,0,0,0,0.029324,67411.00
333,29-Aug-06,106.416672,0.152446,0,0,0,0,0.028696,67146.00
334,30-Aug-06,111.883331,0.147389,0,0,0,0,0.028077,66865.00
335,31-Aug-06,108.866669,0.146121,0,0,0,0,0.027488,66584.00
336,1-Sep-06,107.233337,0.15533,0,0,0,0,0.026912,66303.00
337,2-Sep-06,108.76667,0.150353,0,0,0,0,0.026332,66056.00
338,3-Sep-06,108.01667,0.143317,0,0,0,0,0.025782,65825.00
339,4-Sep-06,107.216675,0.138702,0,0,0,0,0.025264,65579.00
340,5-Sep-06,100.933334,0.154559,0,0,0,0,0.024745,65365.00
341,6-Sep-06,103.150002,0.145092,0,0,0,0,0.024213,65135.00
342,7-Sep-06,105.549995,0.149851,0,0,0,0,0.023711,64873.00
343,8-Sep-06,107.949997,0.111557,0,0,0,0,0.023264,64644.00
344,9-Sep-06,108,0.123422,0,0,0,0,0.022879,64366.00
345,10-Sep-06,108,0.133192,0,0,0,0,0.022464,64154.00
346,11-Sep-06,108,0.132704,0,0,0,0,0.022039,63893.00
347,12-Sep-06,108.783333,0.142338,0,0,0,0,0.021614,63713.00
348,13-Sep-06,109.583328,0.143359,0,0,0,0,0.021183,63502.00
349,14-Sep-06,108.816673,0.133897,0,0,0,0,0.020775,63258.00
350,15-Sep-06,109.583328,0.101165,0,0,0,0,0.020408,63014.00
351,16-Sep-06,92.366669,0.114684,0,0,0,0,0.020101,62771.00
352,17-Sep-06,79.466675,0.13044,0,0,0,0,0.019757,62528.00
353,18-Sep-06,78.416672,0.130872,0,0,0,0,0.019388,62252.00
354,19-Sep-06,73.699997,0.122234,0,0,0,0,0.019036,61962.00
355,20-Sep-06,75.166672,0.123091,0,0,0,0,0.018711,61655.00
356,21-Sep-06,91.650002,0.134301,0,0,0,0,0.018363,61349.00
357,22-Sep-06,109.23333,0.149808,0,0,0,0,0.018004,61043.00
358,23-Sep-06,118.216667,0.111442,0,0,0,0,0.01766,60850.00
359,24-Sep-06,134.066681,0.111571,0,0,0,0,0.017383,60690.00
360,25-Sep-06,136.75,0.108978,0,0,0,0,0.017112,60530.00
361,26-Sep-06,165,0.121969,0,0,0,0,0.016839,60369.00
362,27-Sep-06,163.25,0.114977,0,0,0,0,0.016552,60289.00
363,28-Sep-06,161.633347,0.106716,0,0,0,0,0.016289,60177.00
364,29-Sep-06,135.75,0.118447,0,0,0,0,0.016033,60082.00
365,30-Sep-06,128.933334,0.064418,0,0,0,0,0.015822,59922.00
366,1-Oct-06,153.475006,0.058916,0,0,0,0,0.015682,59746.00
367,2-Oct-06,153.020828,0.070369,0,0,0,0,0.015536,59587.00
368,3-Oct-06,171.604172,0.045114,0,0,0,0,0.01541,59427.00
369,4-Oct-06,197.458328,0.039963,0,0,0,0,0.015314,59332.00
370,5-Oct-06,171.5625,0.030691,0,0,0,0,0.015235,59284.00
371,6-Oct-06,157.291672,0.076447,0,0,0,0,0.015124,59173.00
372,7-Oct-06,158.958328,0.085921,0,0,0,0,0.014946,59046.00
373,8-Oct-06,159,0.082319,0,0,0,0,0.014764,58903.00
374,9-Oct-06,158.020828,0.097608,0,0,0,0,0.014581,58776.00
375,10-Oct-06,162.895828,0.075963,0,0,0,0,0.014404,58649.00
376,11-Oct-06,184.541672,0.06214,0,0,0,0,0.014262,58538.00
377,12-Oct-06,201.645828,0.11064,0,0,0,0,0.014089,58507.00
378,13-Oct-06,202,0.077038,0,0,0,0,0.013896,58491.00
379,14-Oct-06,201.020828,0.065215,0,0,0,0,0.013757,58491.00
380,15-Oct-06,201,0.065378,0,0,0,0,0.01363,58491.00
381,16-Oct-06,202.958328,0.084237,0,0,0,0,0.013482,58475.00
382,17-Oct-06,198.104172,0.070806,0,0,0,0,0.013331,58475.00
383,18-Oct-06,200.9375,0.070772,0,0,0,0,0.013197,58491.00
384,19-Oct-06,198.0625,0.070439,0,0,0,0,0.013064,58475.00
385,20-Oct-06,205.833328,0.073631,0,0,0,0,0.01293,58507.00
386,21-Oct-06,204.041672,0.064985,0,0,0,0,0.012802,58538.00
387,22-Oct-06,205.958328,0.077474,0,0,0,0,0.012675,58491.00
388,23-Oct-06,206.979172,0.071538,0,0,0,0,0.01254,58538.00
389,24-Oct-06,201.125,0.064623,0,0,0,0,0.012418,58554.00
390,25-Oct-06,204.916672,0.03767,0,0,0,0,0.01233,58586.00
391,26-Oct-06,197.166672,0.056703,0,0,0,0,0.012244,58602.00
392,27-Oct-06,149.020828,0.057175,0,0,0,0,0.012145,58586.00
393,28-Oct-06,150.9375,0.058262,0,0,0,0,0.012045,58459.00
394,29-Oct-06,150.020828,0.057472,0,0,0,0,0.011946,58301.00
395,30-Oct-06,150.979172,0.043843,0,0,0,0,0.011862,58143.00
396,31-Oct-06,125.541664,0.034103,0,0,0,0,0.011796,58001.00
397,1-Nov-06,47.645832,0.026504,0,0,0,0,0.011745,57811.00
398,2-Nov-06,56.483231,0.026615,12.441565,0,0.549433,0,0.043787,57481.00
399,3-Nov-06,44.152546,0.031493,1.131714,0,0,0,0.066664,57260.00
400,4-Nov-06,43,0.040284,0,0,0,0,0.066664,56946.00
401,5-Nov-06,44.958332,0.030157,0,0,0,0,0.066594,56602.00
402,6-Nov-06,44.020832,0.065836,0,0,0,0,0.066186,56289.00
403,7-Nov-06,45.958332,0.0321,0,0,0,0,0.065731,55992.00
404,8-Nov-06,45.020832,0.063852,0,0,0,0,0.065284,55680.00
405,9-Nov-06,45,0.048736,0,0,0,0,0.06475,55369.00
406,10-Nov-06,45,0.037191,0,0,0,0,0.064354,55011.00
407,11-Nov-06,52.504002,0.050849,7.504003,0,0.307413,0,0.091655,54763.00
408,12-Nov-06,45.345654,0.03722,0.345653,0,0.253257,0,0.096473,54422.00
409,13-Nov-06,71.39537,0.015747,26.395372,0,1.174449,0,0.179357,54237.00
410,14-Nov-06,53.61837,0.047657,8.618369,0,0,0,0.237696,54113.00
411,15-Nov-06,45.001259,0.035453,0.001257,0,0,0,0.237696,53882.00
412,16-Nov-06,49.369511,0.015031,4.369509,0,0.181599,0,0.252378,53697.00
413,17-Nov-06,45.116753,0.023164,0.116753,0,0,0,0.255856,53481.00
414,18-Nov-06,44.020832,0.029412,0,0,0,0,0.255856,53266.00
415,19-Nov-06,44.979168,0.025207,0,0,0,0,0.255856,53050.00
416,20-Nov-06,45,0.016626,0,0,0,0,0.255837,52790.00
417,21-Nov-06,45,0.031817,0,0,0,0,0.2552,52560.00
418,22-Nov-06,43.635315,0.024649,0.593647,0,0.060968,0,0.255612,52330.00
419,23-Nov-06,45.870846,0.043035,0.912514,0,0,0,0.260062,52032.00
420,24-Nov-06,45.979168,0.037117,0,0,0,0,0.260062,51888.00
421,25-Nov-06,46,0.02935,0,0,0,0,0.259905,51705.00
422,26-Nov-06,58.155655,0.009275,13.13482,0,0.716368,0,0.290344,51401.00
423,27-Nov-06,50.067074,0.022997,5.067075,0,0.020689,0,0.333326,51309.00
424,28-Nov-06,45.006489,0.021999,0.006488,0,0,0,0.333369,51112.00
425,29-Nov-06,45,0.028217,0,0,0,0,0.333369,50885.00
426,30-Nov-06,45,0.031367,0,0,0,0,0.333282,50643.00
427,1-Dec-06,45,0.033439,0,0,0,0,0.332347,50416.00
428,2-Dec-06,17.583334,0.03229,0,0,0,0,0.330794,50175.00
429,3-Dec-06,0.84375,0.037018,0,0,0,0,0.329165,49919.00
430,4-Dec-06,0.509792,0.033359,0,0,0,0,0.327494,49633.00
431,5-Dec-06,0.010625,0.038973,0,0,0,0,0.325823,49304.00
432,6-Dec-06,0,0.034464,0,0,0,0,0.324103,49005.00
433,7-Dec-06,0.489583,0.030177,0,0,0,0,0.322614,48706.00
434,8-Dec-06,28.409771,0.037561,0.00352,0,0.025872,0,0.321166,48379.00
435,9-Dec-06,81.917633,0.016557,10.813464,0,0.847861,0,0.349859,48171.00
436,10-Dec-06,97.761192,0.017503,15.969526,0,0.219382,0,0.424116,48171.00
437,11-Dec-06,243.991989,0.014076,151.221161,0,1.17461,0,0.451005,48112.00
438,12-Dec-06,438.435211,0.01686,291.581055,0,0.147976,0,0.55465,48975.00
439,13-Dec-06,212.195801,0.013215,13.279138,0,0.502248,0,0.59711,49514.00
440,14-Dec-06,263.84494,0.017119,3.136604,0,0.291099,0,0.620369,50356.00
441,15-Dec-06,266.924591,0.042526,4.924592,0,0,0,0.641124,51021.00
442,16-Dec-06,226.754898,0.027475,0.004904,0,0,0,0.641124,51568.00
443,17-Dec-06,116.333336,0.026821,0,0,0,0,0.641124,51872.00
444,18-Dec-06,59.166668,0.026024,0,0,0,0,0.640011,51918.00
445,19-Dec-06,123.604164,0.026497,0,0,0,0,0.637515,51857.00
446,20-Dec-06,155.354172,0.02194,0,0,0,0,0.635065,51857.00
447,21-Dec-06,970.5177,0.008585,736.184387,302.720001,1.071537,0.411447,0.68121,51964.00
448,22-Dec-06,555.804138,0.0224,292.387451,278.584198,0,0,0.7,53435.00
449,23-Dec-06,322.933807,0.018145,87.329628,87.329628,0,0,0.7,53758.00
450,24-Dec-06,279.049103,0.021282,50.903271,50.903271,0,0,0.7,54190.00
451,25-Dec-06,261.156982,0.037276,40.99033,40.99033,0,0,0.7,54407.00
452,26-Dec-06,3137.296875,0.025586,2928.067627,618.753113,1.195112,1.02283,0.708252,54655.00
453,27-Dec-06,2239.085693,0.054503,1993.856567,1389.361694,0.297967,0.464688,0.705269,58080.00
454,28-Dec-06,628.884949,0.027788,457.301636,457.224396,0,0,0.7,59252.00
455,29-Dec-06,358.65448,0.027246,227.821136,227.821136,0,0,0.699715,59571.00
456,30-Dec-06,307.900696,0.024795,172.025696,172.025696,0,0,0.698107,59714.00
457,31-Dec-06,291.736969,0.02202,145.945282,145.945282,0,0,0.695774,59810.00
458,1-Jan-07,277.400543,0.028509,125.525536,125.525536,0,0,0.693211,59922.00
459,2-Jan-07,259.563141,0.031687,107.563133,107.563133,0,0,0.690176,60018.00
460,3-Jan-07,396.642822,0.011155,243.663666,237.714417,0.41949,0.300232,0.692936,60082.00
461,4-Jan-07,503.111725,0.027457,345.215912,340.802002,0,0,0.7,60450.00
462,5-Jan-07,301.121246,0.034225,141.162903,141.162903,0,0,0.7,60752.00
463,6-Jan-07,259.625946,0.023794,95.709267,95.709267,0,0,0.7,60963.00
464,7-Jan-07,241.546951,0.035519,78.526115,78.526115,0,0,0.699065,61091.00
465,8-Jan-07,222.103989,0.032061,66.937317,66.937317,0,0,0.696293,61236.00
466,9-Jan-07,213.195221,0.030813,57.216057,57.216057,0,0,0.693173,61333.00
467,10-Jan-07,209.699249,0.034323,48.803417,48.803417,0,0,0.690174,61397.00
468,11-Jan-07,201.578629,0.027937,41.557793,41.557793,0,0,0.686938,61365.00
469,12-Jan-07,195.35585,0.039044,35.355843,35.355843,0,0,0.683515,61413.00
470,13-Jan-07,189.087234,0.025968,30.066406,30.066406,0,0,0.680196,61445.00
471,14-Jan-07,184.563248,0.027877,25.563248,25.563248,0,0,0.677512,61462.00
472,15-Jan-07,180.732635,0.029396,21.732637,21.732637,0,0,0.674649,61510.00
473,16-Jan-07,177.475327,0.030604,18.475325,18.475325,0,0,0.67167,61558.00
474,17-Jan-07,173.726791,0.033218,15.705959,15.705959,0,0,0.668457,61607.00
475,18-Jan-07,171.351608,0.035585,13.351611,13.351611,0,0,0.665038,61623.00
476,19-Jan-07,172.287643,0.043595,11.350147,11.350147,0,0,0.661169,61639.00
477,20-Jan-07,170.648697,0.048684,9.648699,9.648699,0,0,0.656576,61671.00
478,21-Jan-07,169.202301,0.037014,8.202301,8.202301,0,0,0.652161,61703.00
479,22-Jan-07,164.056061,0.036877,6.972726,6.972726,0,0,0.64847,61719.00
480,23-Jan-07,165.864975,0.038023,5.92747,5.92747,0,0,0.64473,61736.00
481,24-Jan-07,162.10141,0.04157,5.038905,5.038905,0,0,0.640808,61768.00
482,25-Jan-07,160.304382,0.03665,4.283542,4.283542,0,0,0.636836,61784.00
483,26-Jan-07,158.662247,0.022527,3.641412,3.641412,0,0,0.633856,61816.00
484,27-Jan-07,157.116379,0.032964,3.095541,3.095541,0,0,0.631064,61848.00
485,28-Jan-07,161.527328,0.041383,2.6315,2.6315,0,0,0.627448,61832.00
486,29-Jan-07,157.320358,0.046643,2.237021,2.237021,0,0,0.623019,61865.00
487,30-Jan-07,160.818344,0.046005,1.901678,1.901678,0,0,0.618397,61897.00
488,31-Jan-07,161.595764,0.029662,1.616604,1.616604,0,0,0.614653,61897.00
489,1-Feb-07,160.395096,0.027669,1.374265,1.374265,0,0,0.611769,61913.00
490,2-Feb-07,159.189087,0.031603,1.168254,1.168254,0,0,0.608839,61929.00
491,3-Feb-07,159.97229,0.040106,0.993125,0.993125,0,0,0.605186,61945.00
492,4-Feb-07,160.82341,0.046187,0.844249,0.844249,0,0,0.600833,61962.00
493,5-Feb-07,160.717697,0.058348,0.717691,0.717691,0,0,0.595857,61978.00
494,6-Feb-07,160.610107,0.044771,0.610105,0.610105,0,0,0.590522,62010.00
495,7-Feb-07,238.318481,0.017323,121.40181,0.518646,0.884171,0,0.619062,62075.00
496,8-Feb-07,1057.059814,0.02077,1006.664001,210.094162,1.005955,0.598728,0.689408,62091.00
497,9-Feb-07,3276.324463,0.022293,3227.324463,1570.21875,0.977299,1.150036,0.70989,63030.00
498,10-Feb-07,1927.446533,0.022722,1878.446533,1843.944336,1.333435,1.333435,0.711757,64791.00
499,11-Feb-07,1278.237305,0.041745,1254.695679,1248.778198,0,0,0.7,68908.00
500,12-Feb-07,793.031982,0.0159,732.823669,725.648376,0.388907,0.388907,0.701112,70045.00
501,13-Feb-07,756.604004,0.043627,638.812317,636.379517,0,0,0.7,71137.00
502,14-Feb-07,512.380493,0.055695,359.10965,359.10965,0,0,0.7,71625.00
503,15-Feb-07,429.559052,0.064988,277.517395,277.517395,0,0,0.696941,71946.00
504,16-Feb-07,386.864258,0.059955,233.885086,233.885086,0,0,0.690615,72165.00
505,17-Feb-07,356.69519,0.069651,199.778519,199.778519,0,0,0.684249,72250.00
506,18-Feb-07,329.491211,0.064408,170.532867,170.532867,0,0,0.677533,72469.00
507,19-Feb-07,303.320221,0.064598,145.299377,145.299377,0,0,0.671101,72571.00
508,20-Feb-07,281.654358,0.029089,123.65435,123.65435,0,0,0.666412,72622.00
509,21-Feb-07,309.960449,0.022219,152.939606,144.352463,0.700436,0.268085,0.674343,72706.00
510,22-Feb-07,3037.80127,0.041663,2884.717773,1294.564087,0.802702,0.877003,0.709296,73113.00
511,23-Feb-07,740.45697,0.034901,590.39447,576.912537,0,0,0.7,73893.00
512,24-Feb-07,726.734497,0.021417,607.088623,410.314819,0.613015,0.512635,0.702454,73655.00
513,25-Feb-07,1947.02063,0.041528,1900.479004,1278.019409,0.453109,0.553489,0.700559,74199.00
514,26-Feb-07,1386.268433,0.021245,1341.268433,1322.025513,0.879049,0.879049,0.700396,75526.00
515,27-Feb-07,1037.319336,0.019267,981.548523,974.43988,0.178008,0.178008,0.7,75697.00
516,28-Feb-07,638.855042,0.036985,532.917542,531.884094,0.012107,0.012107,0.7,76021.00
517,1-Mar-07,492.883667,0.023109,339.862854,339.819061,0,0,0.7,75407.00
518,2-Mar-07,421.740875,0.066166,269.699188,269.699188,0,0,0.699798,74522.00
519,3-Mar-07,383.508392,0.079061,228.570892,228.570892,0,0,0.695525,74520.00
520,4-Mar-07,349.390442,0.079767,195.369598,195.369598,0,0,0.687592,74539.00
521,5-Mar-07,320.746033,0.063789,166.746033,166.746033,0,0,0.680438,74573.00
522,6-Mar-07,296.049713,0.086712,142.049728,142.049728,0,0,0.672903,74624.00
523,7-Mar-07,239.627304,0.035915,120.877304,120.877304,0,0,0.666653,74760.00
524,8-Mar-07,253.116623,0.071519,102.804123,102.804123,0,0,0.661331,74811.00
525,9-Mar-07,170.848419,0.034938,87.410927,87.410927,0,0,0.656068,74896.00
526,10-Mar-07,117.147446,0.092157,74.31411,74.31411,0,0,0.649808,74828.00
527,11-Mar-07,105.176414,0.108131,63.176414,63.176414,0,0,0.639888,74658.00
528,12-Mar-07,95.706779,0.10726,53.706779,53.706779,0,0,0.629019,74454.00
529,13-Mar-07,87.656128,0.102074,45.656128,45.656128,0,0,0.618473,74267.00
530,14-Mar-07,81.791275,0.104903,38.812107,38.812107,0,0,0.608281,74080.00
531,15-Mar-07,75.993973,0.091061,32.993973,32.993973,0,0,0.598236,73944.00
532,16-Mar-07,70.068817,0.108414,28.047983,28.047983,0,0,0.588461,73825.00
533,17-Mar-07,65.843422,0.114975,23.84342,23.84342,0,0,0.577396,73723.00
534,18-Mar-07,63.24831,0.103464,20.269142,20.269142,0,0,0.566339,73587.00
535,19-Mar-07,59.251503,0.078555,17.230671,17.230671,0,0,0.557127,73435.00
