Col Number,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
1621,08-Mar-99,24:00:00,7321.129506,0.001208,519.922181,516.656243,0.004942,0.004942,1.0,0.001088,638.161235,628.005151,0.011634,0.011634,1.0,0.001088,168.035075,145.410446,0.00503,0.00503,1.0,0.001088,294.447448,191.626211,0.00309,0.00309,1.0,0.001088,295.788667,264.735447,0.008864,0.008864,1.0,0.001088,1117.719551,1108.994631,0.006209,0.006209,1.0,0.001204,780.799216,759.650915,0.006849,0.006849,1.0,0.001205,1028.966174,1023.970496,0.007387,0.007387,1.0,0.001054,795.834684,710.350131,0.018264,0.018264,1.0,0.001053,1074.675741,903.838034,0.020904,0.020904,1.0,0.001088,470.794593,407.745034,0.0058,0.0058,1.0,0.001089,462.667187,214.8524,0.005344,0.005344,1.0,0.000902,1476.231041,1445.451348,0.015362,0.015362,1.0
1622,09-Mar-99,24:00:00,9168.674268,0.001276,359.500443,359.128446,0.0,0.0,1.0,0.001375,717.057202,714.047742,0.0,0.0,1.0,0.001376,178.065027,170.740665,0.0,0.0,1.0,0.001377,241.716852,213.795034,0.0,0.0,1.0,0.001376,261.94537,255.4417,0.0,0.0,1.0,0.001377,546.471852,546.016693,0.0,0.0,1.0,0.001272,362.3955,361.248879,0.0,0.0,1.0,0.001273,1058.039542,1056.898559,0.0,0.0,1.0,0.001113,541.503841,535.769125,0.0,0.0,1.0,0.001112,617.823896,608.169504,0.0,0.0,1.0,0.001377,479.221036,461.949181,0.0,0.0,1.0,0.001378,289.291496,230.745608,0.0,0.0,1.0,0.000952,371.116937,371.089385,0.0,0.0,1.0
1623,10-Mar-99,24:00:00,5207.342698,0.001757,179.110825,179.097041,0.0,0.0,0.999932,0.001889,514.486195,513.716871,0.0,0.0,0.999806,0.001889,134.726393,132.628522,0.0,0.0,0.999791,0.001889,161.445576,154.643443,0.0,0.0,0.999779,0.001889,153.397022,152.290984,0.0,0.0,0.999806,0.001889,254.180824,254.180824,0.0,0.0,0.999828,0.001756,160.710875,160.710875,0.0,0.0,0.99994,0.001756,666.363839,666.134422,0.0,0.0,0.999939,0.001536,250.203229,250.192794,0.0,0.0,1.0,0.001536,271.163098,271.118763,0.0,0.0,1.0,0.001889,328.508051,324.370579,0.0,0.0,0.9998,0.001889,162.063988,150.001123,0.0,0.0,0.999798,0.001316,330.5913,330.5913,0.0,0.0,1.0
1624,11-Mar-99,24:00:00,3355.904147,0.001263,117.828534,117.828534,0.0,0.0,0.997762,0.001516,329.27881,329.110947,0.0,0.0,0.996512,0.001516,91.270777,90.679221,0.0,0.0,0.996467,0.001516,103.719401,102.434806,0.0,0.0,0.996429,0.001516,90.821278,90.777488,0.0,0.0,0.996512,0.001516,191.909289,191.909289,0.0,0.0,0.996993,0.001259,118.099756,118.099756,0.0,0.0,0.997796,0.00126,400.584116,400.566645,0.0,0.0,0.997789,0.001102,175.853825,175.853825,0.0,0.0,0.999168,0.001102,202.89737,202.89737,0.0,0.0,0.999171,0.001516,206.492611,205.721881,0.0,0.0,0.996492,0.001516,93.116214,92.023727,0.0,0.0,0.996485,0.000943,311.314624,311.314624,0.0,0.0,1.0
1625,12-Mar-99,24:00:00,2603.250033,0.001605,96.31201,96.31201,0.0,0.0,0.993108,0.001369,220.9254,220.921744,0.0,0.0,0.990816,0.001369,62.919387,62.875234,0.0,0.0,0.990772,0.00137,72.336519,72.336519,0.0,0.0,0.990732,0.001368,63.933348,63.933348,0.0,0.0,0.990818,0.00137,166.864072,166.864072,0.0,0.0,0.99211,0.001601,102.14924,102.14924,0.0,0.0,0.993156,0.001602,274.456587,274.456587,0.0,0.0,0.993146,0.001401,156.800139,156.800139,0.0,0.0,0.9958,0.0014,185.46776,185.46776,0.0,0.0,0.995806,0.00137,139.615912,139.615912,0.0,0.0,0.990795,0.00137,63.57307,63.57307,0.0,0.0,0.990788,0.001199,293.185045,293.185045,0.0,0.0,0.99839
1626,13-Mar-99,24:00:00,2391.414064,0.000389,216.024562,211.618342,0.035757,0.032798,0.996246,0.000387,237.876047,233.924492,0.032449,0.029382,0.997047,0.000388,50.595394,48.798718,0.007089,0.003972,0.993134,0.000388,61.942481,56.52885,0.003506,0.000287,0.99176,0.000387,87.466163,74.727565,0.022943,0.019874,0.996078,0.000388,357.754491,348.598158,0.026211,0.023135,0.995915,0.000387,212.884328,196.17061,0.02442,0.021477,0.996366,0.000388,306.320023,304.471959,0.024965,0.022019,0.996257,0.000339,220.960344,218.850586,0.02576,0.023716,0.997785,0.000339,309.296819,274.677897,0.025562,0.023521,0.997795,0.000388,136.612473,123.615794,0.013275,0.010198,0.994452,0.000388,89.569378,54.630092,0.008865,0.005751,0.992986,0.00029,807.724657,782.812568,0.024197,0.023047,0.998685
1627,14-Mar-99,24:00:00,5447.672083,0.001846,651.272333,648.14836,0.0,0.0,1.0,0.001706,446.489375,441.529542,0.0,0.0,1.0,0.001706,57.118054,52.070923,0.0,0.0,1.0,0.001706,65.743573,49.219892,0.0,0.0,1.0,0.001706,174.887451,161.602743,0.0,0.0,1.0,0.001706,871.852862,867.42716,0.0,0.0,1.0,0.001842,416.277271,409.63616,0.0,0.0,1.0,0.001843,641.506825,639.375557,0.0,0.0,1.0,0.001612,469.281312,467.877312,0.0,0.0,1.0,0.001611,568.982935,551.46032,0.0,0.0,1.0,0.001706,230.871347,206.951629,0.0,0.0,1.0,0.001706,155.523914,82.638369,0.0,0.0,1.0,0.001381,478.303027,476.326508,0.0,0.0,1.0
1628,15-Mar-99,24:00:00,5730.34196,0.001984,373.089908,372.786101,0.0,0.0,1.0,0.001716,430.623984,429.351019,0.0,0.0,1.0,0.001716,51.649048,50.196551,0.0,0.0,1.0,0.001716,47.39122,43.355652,0.0,0.0,1.0,0.001716,137.98448,135.593214,0.0,0.0,1.0,0.001716,365.363878,365.197067,0.0,0.0,1.0,0.001979,182.413227,182.150663,0.0,0.0,1.0,0.00198,566.303043,565.872969,0.0,0.0,1.0,0.001732,268.600758,268.51399,0.0,0.0,1.0,0.001731,282.664362,281.984828,0.0,0.0,1.0,0.001716,211.046785,205.311132,0.0,0.0,1.0,0.001717,93.649445,78.623985,0.0,0.0,1.0,0.001483,280.801146,280.801146,0.0,0.0,1.0
1629,16-Mar-99,24:00:00,4109.234794,0.001514,176.15654,176.154318,0.0,0.0,0.998405,0.001255,303.621282,303.295867,0.0,0.0,0.999232,0.001254,41.52925,41.113221,0.0,0.0,0.999222,0.001254,38.488454,37.505334,0.0,0.0,0.999223,0.001254,84.358406,83.975824,0.0,0.0,0.999228,0.001254,192.183087,192.183087,0.0,0.0,0.999338,0.001513,103.85566,103.85566,0.0,0.0,0.998395,0.001514,364.59592,364.510415,0.0,0.0,0.998412,0.001324,166.739995,166.739995,0.0,0.0,0.999428,0.001324,185.58013,185.58013,0.0,0.0,0.99943,0.001254,149.941684,148.567709,0.0,0.0,0.999223,0.001254,59.739395,56.64303,0.0,0.0,0.999222,0.001135,264.046742,264.046742,0.0,0.0,1.0
1630,17-Mar-99,24:00:00,3332.87959,0.001438,115.798353,115.798353,0.0,0.0,0.993646,0.00098,204.263536,204.204176,0.0,0.0,0.99622,0.00098,32.638877,32.519719,0.0,0.0,0.996198,0.00098,32.761356,32.576577,0.0,0.0,0.9962,0.00098,55.754703,55.754703,0.0,0.0,0.996213,0.00098,153.501605,153.501605,0.0,0.0,0.996752,0.001434,84.328032,84.328032,0.0,0.0,0.99363,0.001435,241.405262,241.403635,0.0,0.0,0.993663,0.001255,141.24987,141.24987,0.0,0.0,0.996249,0.001255,164.364777,164.364777,0.0,0.0,0.996253,0.00098,104.389675,104.170296,0.0,0.0,0.996199,0.000981,41.582641,41.389262,0.0,0.0,0.996197,0.001075,248.66951,248.66951,0.0,0.0,0.998674
1631,18-Mar-99,24:00:00,2839.852742,0.001292,95.06012,95.029203,0.000308,0.0,0.989556,0.00093,147.246293,147.246293,0.0,0.0,0.992088,0.000931,26.390157,26.385924,0.0,0.0,0.992064,0.000931,28.554664,28.554664,0.0,0.0,0.992064,0.00093,42.820826,42.820826,0.0,0.0,0.992081,0.000931,134.544531,134.544531,0.0,0.0,0.993513,0.001288,74.01147,74.01147,0.0,0.0,0.988771,0.001289,181.305633,181.305633,0.0,0.0,0.9888,0.001127,130.927299,130.927299,0.0,0.0,0.991997,0.001127,153.805621,153.805621,0.0,0.0,0.992003,0.000931,78.628749,78.628749,0.0,0.0,0.992064,0.000932,32.952905,32.952905,0.0,0.0,0.992059,0.000965,234.188117,234.188117,0.0,0.0,0.995192
1632,19-Mar-99,24:00:00,2285.185031,0.001576,83.075225,83.041896,0.0,0.0,0.988793,0.001717,116.03148,116.03148,0.0,0.0,0.986976,0.001718,22.182158,22.182158,0.0,0.0,0.986951,0.001718,25.187299,25.187299,0.0,0.0,0.986949,0.001717,36.007515,36.007515,0.0,0.0,0.98697,0.001718,119.201339,119.201339,0.0,0.0,0.992503,0.001572,65.575,65.575,0.0,0.0,0.984077,0.001573,149.822109,149.822109,0.0,0.0,0.984103,0.001375,123.065444,123.065444,0.0,0.0,0.987889,0.001375,144.768825,144.768825,0.0,0.0,0.987896,0.001718,64.137464,64.137464,0.0,0.0,0.986949,0.00172,27.917263,27.917263,0.0,0.0,0.98694,0.001177,220.550056,220.550056,0.0,0.0,0.991675
1633,20-Mar-99,24:00:00,1955.004169,0.001313,73.472456,73.469146,0.0,0.0,0.988793,0.001047,97.298299,97.298299,0.0,0.0,0.981359,0.001047,19.137341,19.137341,0.0,0.0,0.981334,0.001047,22.288234,22.288234,0.0,0.0,0.981331,0.001046,31.406547,31.406547,0.0,0.0,0.981356,0.001047,105.712628,105.712628,0.0,0.0,0.99224,0.001309,58.154512,58.154512,0.0,0.0,0.979153,0.00131,129.56635,129.56635,0.0,0.0,0.979175,0.001146,115.874303,115.874303,0.0,0.0,0.98358,0.001145,136.332276,136.332276,0.0,0.0,0.98359,0.001047,54.850199,54.850199,0.0,0.0,0.98133,0.001048,24.35201,24.35201,0.0,0.0,0.981317,0.00098,207.706214,207.706214,0.0,0.0,0.987987
1634,21-Mar-99,24:00:00,1798.557586,0.000908,65.291769,65.264578,0.004394,0.001125,0.989798,0.00107,85.134547,85.088719,0.012497,0.006331,0.980331,0.00107,16.755191,16.754878,0.000206,0.0,0.977238,0.00107,19.750446,19.750446,0.0,0.0,0.977184,0.00107,27.783009,27.722246,0.006001,0.0,0.978711,0.00107,93.768917,93.758017,0.001989,0.0,0.990295,0.000906,51.597214,51.578022,0.002017,0.0,0.97545,0.000907,113.99137,113.98085,0.006004,0.0,0.976693,0.000793,109.251408,109.225683,0.007856,0.001745,0.982273,0.000793,129.255504,128.593206,0.008531,0.002423,0.98252,0.00107,47.963645,47.960445,0.000569,0.0,0.977294,0.00107,21.479762,21.479762,0.0,0.0,0.977174,0.000679,198.446001,197.562871,0.008882,0.004247,0.986926
1635,22-Mar-99,24:00:00,2082.931036,0.001882,224.591124,221.518395,0.011936,0.011936,1.0,0.001598,170.341886,165.958654,0.007091,0.007091,1.0,0.001598,25.440016,19.20312,0.008004,0.001986,0.999079,0.001599,28.564114,17.511384,0.002202,0.0,0.983018,0.001597,63.807992,51.102191,0.007117,0.006907,1.0,0.001599,286.227448,280.937466,0.008868,0.007418,1.0,0.001878,75.018579,66.688248,0.007229,0.001575,0.999744,0.001879,176.14846,174.36807,0.007285,0.005661,1.0,0.001643,207.643117,205.721083,0.00759,0.00759,1.0,0.001643,302.694796,271.255615,0.00811,0.00811,1.0,0.001599,56.322984,42.316441,0.005629,0.0,0.999,0.001599,48.340239,19.018127,0.002915,0.0,0.985886,0.001408,554.380243,537.040969,0.007516,0.007516,1.0
1636,23-Mar-99,24:00:00,3760.404359,0.000482,530.628512,476.255732,0.090841,0.090841,1.0,0.000435,559.57042,381.975379,0.097182,0.097182,1.0,0.000435,71.425827,54.982312,0.068125,0.068125,1.0,0.000435,134.669166,56.844633,0.051142,0.04708,0.99285,0.000435,182.51355,140.85968,0.092122,0.092122,1.0,0.000435,776.471283,753.666441,0.08685,0.08685,1.0,0.000481,413.878106,321.132792,0.091086,0.091086,1.0,0.000482,481.910006,476.822481,0.093386,0.093386,1.0,0.000421,845.011724,364.912654,0.044321,0.044321,1.0,0.000421,1219.276955,487.452711,0.046668,0.046668,1.0,0.000435,166.120612,121.842206,0.059913,0.059886,0.999954,0.000435,226.282715,53.424758,0.05207,0.048735,0.994165,0.000361,1936.520071,1654.914542,0.08252,0.08252,1.0
1637,24-Mar-99,24:00:00,15796.280936,0.001453,2022.506147,1832.645758,0.01538,0.01538,1.0,0.00123,1746.532914,1150.905403,0.007601,0.007601,1.0,0.00123,331.485338,275.61544,0.006036,0.006036,1.0,0.001181,674.616448,404.573304,0.005033,0.005033,1.0,0.00123,653.11801,573.073337,0.00684,0.00684,1.0,0.001181,3072.993109,3047.661869,0.006444,0.006444,1.0,0.001451,1669.00855,1546.756557,0.007065,0.007065,1.0,0.001452,2021.130152,2010.406648,0.006536,0.006536,1.0,0.00127,2060.856875,838.100117,0.014277,0.014277,1.0,0.001269,2303.930036,1004.128598,0.012196,0.012196,1.0,0.001181,874.736813,739.240315,0.00566,0.00566,1.0,0.001182,889.658443,371.437715,0.005674,0.005674,1.0,0.001087,1788.437175,1573.260277,0.008966,0.008966,1.0
1638,25-Mar-99,24:00:00,20840.823433,0.002371,1280.386047,1261.387361,0.0,0.0,1.0,0.002662,1442.203977,1288.541479,0.0,0.0,1.0,0.002662,376.874297,359.300974,0.0,0.0,1.0,0.002637,574.795245,502.799004,0.0,0.0,1.0,0.002662,559.751592,544.454133,0.0,0.0,1.0,0.002637,1317.783431,1316.589007,0.0,0.0,1.0,0.002367,706.098153,700.103974,0.0,0.0,1.0,0.002326,2072.709076,2070.411263,0.0,0.0,1.0,0.002035,595.91445,508.223501,0.0,0.0,1.0,0.002035,561.162377,499.6602,0.0,0.0,1.0,0.002637,917.561541,882.147767,0.0,0.0,1.0,0.002638,532.286001,415.730708,0.0,0.0,1.0,0.001744,321.221751,321.221751,0.0,0.0,1.0
1639,26-Mar-99,24:00:00,11224.615026,0.00254,516.023939,515.212125,0.0,0.0,0.99666,0.002511,923.195684,883.936629,0.0,0.0,0.996082,0.002512,276.459946,271.449789,0.0,0.0,0.99608,0.002513,358.037172,340.559324,0.0,0.0,0.996264,0.002511,300.227922,297.602867,0.0,0.0,0.996083,0.002513,473.311517,473.311517,0.0,0.0,0.996796,0.002535,248.360135,248.360135,0.0,0.0,0.996681,0.002495,1221.01802,1220.560512,0.0,0.0,0.996853,0.002182,221.176438,220.986091,0.0,0.0,0.998239,0.002182,221.281489,221.281489,0.0,0.0,0.99824,0.002513,596.149917,587.735443,0.0,0.0,0.996263,0.002515,274.889577,250.944605,0.0,0.0,0.996256,0.00187,293.849004,293.849004,0.0,0.0,0.999419
1640,27-Mar-99,24:00:00,6386.725936,0.002148,276.518485,276.518485,0.0,0.0,0.989097,0.00216,535.952638,527.296361,0.0,0.0,0.987004,0.00216,171.858178,170.44316,0.0,0.0,0.986999,0.002161,199.086651,195.575384,0.0,0.0,0.98729,0.002159,156.329947,156.278335,0.0,0.0,0.987005,0.002161,320.509294,320.509294,0.0,0.0,0.989103,0.002143,162.801054,162.801054,0.0,0.0,0.989143,0.002144,659.574239,659.540702,0.0,0.0,0.989416,0.001875,152.615098,152.615098,0.0,0.0,0.992531,0.001875,170.703311,170.703311,0.0,0.0,0.992535,0.002161,338.488782,336.892412,0.0,0.0,0.987289,0.002162,137.383157,135.134304,0.0,0.0,0.987274,0.001606,276.727427,276.727427,0.0,0.0,0.995648
1641,28-Mar-99,24:00:00,4705.961939,0.000986,208.99187,208.99187,0.0,0.0,0.98354,0.001392,326.031873,326.029084,0.0,0.0,0.979817,0.001392,105.19005,105.068064,0.0,0.0,0.979811,0.001393,116.486843,116.483263,0.0,0.0,0.9801,0.001392,98.6868,98.6868,0.0,0.0,0.97982,0.001393,274.44971,274.44971,0.0,0.0,0.982939,0.000984,138.270684,138.270684,0.0,0.0,0.983598,0.000985,406.467652,406.467652,0.0,0.0,0.983869,0.000862,135.804765,135.804765,0.0,0.0,0.987679,0.000862,156.938676,156.938676,0.0,0.0,0.987685,0.001393,202.907738,202.907738,0.0,0.0,0.980098,0.001394,81.557046,81.557046,0.0,0.0,0.980079,0.000738,260.612062,260.612062,0.0,0.0,0.991492
1642,29-Mar-99,24:00:00,3749.604682,0.001156,186.758287,185.99931,0.012837,0.006442,0.985614,0.001266,226.764482,226.534269,0.006541,0.0,0.981246,0.001266,70.522147,69.887871,0.007438,0.000464,0.980949,0.001266,81.88968,79.10384,0.004326,0.0,0.978552,0.001265,76.64209,75.356671,0.006754,0.0,0.980987,0.001266,248.554612,246.790727,0.009366,0.002463,0.984257,0.001154,124.300732,122.089533,0.006233,0.0,0.985106,0.001155,301.339701,301.155947,0.008448,0.00215,0.985506,0.00101,129.99498,129.763193,0.010278,0.005323,0.988891,0.00101,156.278557,151.63456,0.012005,0.007052,0.989005,0.001266,141.712332,140.118371,0.006373,0.0,0.979979,0.001266,65.216542,58.767273,0.005651,0.0,0.979023,0.000866,306.416843,299.896482,0.014193,0.010546,0.992309
1643,30-Mar-99,24:00:00,3501.599456,0.001632,267.104181,265.241525,0.0,0.0,1.0,0.001729,177.783033,176.368742,0.0,0.0,0.998277,0.001729,59.052874,52.953884,0.0,0.0,1.0,0.00173,84.200331,61.071822,0.0,0.0,0.989594,0.001728,69.439363,63.515602,0.0,0.0,0.999131,0.001731,299.432197,296.417535,0.0,0.0,1.0,0.001629,111.879688,108.239896,0.0,0.0,0.999508,0.001629,284.273302,283.203818,0.0,0.0,1.0,0.001425,193.208959,192.08628,0.0,0.0,1.0,0.001425,277.212085,258.013615,0.0,0.0,1.0,0.00173,124.428384,109.612439,0.0,0.0,0.997884,0.001732,106.239954,47.848041,0.0,0.0,0.994972,0.001221,510.118102,500.866647,0.0,0.0,1.0
1644,31-Mar-99,24:00:00,3355.438692,0.002094,215.316128,215.131109,0.0,0.0,1.0,0.00225,147.879634,147.509986,0.0,0.0,0.998277,0.002251,45.376684,43.533488,0.0,0.0,1.0,0.002252,56.864125,51.010917,0.0,0.0,0.989594,0.00225,56.564612,55.490807,0.0,0.0,0.999131,0.002252,227.871651,227.737258,0.0,0.0,1.0,0.002088,96.173538,95.996873,0.0,0.0,0.999508,0.00209,257.921042,257.701057,0.0,0.0,1.0,0.001827,154.233655,154.151606,0.0,0.0,1.0,0.001827,187.395399,186.430536,0.0,0.0,1.0,0.002252,95.97465,92.222315,0.0,0.0,0.997884,0.002253,53.858699,41.188541,0.0,0.0,0.994972,0.001565,235.66539,235.66539,0.0,0.0,1.0
