Col number,,,1,2,3,4,5,6,7,8,9,10,11,12,13
   Ordinate,Date,Time,Warm Springs Dam Inflow FLOW,Dry Creek 20 ET-POTENTIAL,Dry Creek 20 FLOW,Dry Creek 20 FLOW-BASE,Dry Creek 20 INFILTRATION,Dry Creek 20 PERC-SOIL,Dry Creek 20 SATURATION FRACTION,Dry Creek 30 ET-POTENTIAL,Dry Creek 30 FLOW,Dry Creek 30 FLOW-BASE,Dry Creek 30 INFILTRATION,Dry Creek 30 PERC-SOIL,Dry Creek 30 SATURATION FRACTION
Units, ,,CFS,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN
Type, ,,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER
1689,15-May-99,24:00:00,74.574573,0.00249,24.907847,24.907847,0.0,0.0,0.737224,0.002668,49.663476,49.663476,0.0,0.0,0.759942
1690,16-May-99,24:00:00,73.917609,0.002574,24.669268,24.669268,0.0,0.0,0.72852,0.002588,49.245465,49.245465,0.0,0.0,0.750705
1691,17-May-99,24:00:00,73.336717,0.002227,24.458444,24.458444,0.0,0.0,0.720224,0.002133,48.87573,48.87573,0.0,0.0,0.742593
1692,18-May-99,24:00:00,72.823293,0.002225,24.272236,24.272236,0.0,0.0,0.712637,0.002374,48.548809,48.548809,0.0,0.0,0.734831
1693,19-May-99,24:00:00,72.369704,0.001926,24.107859,24.107859,0.0,0.0,0.705654,0.001898,48.259859,48.259859,0.0,0.0,0.727657
1694,20-May-99,24:00:00,71.969179,0.002746,23.962843,23.962843,0.0,0.0,0.697605,0.002803,48.004581,48.004581,0.0,0.0,0.719626
1695,21-May-99,24:00:00,71.615712,0.002807,23.834999,23.834999,0.0,0.0,0.687737,0.00346,47.779164,47.779164,0.0,0.0,0.709105
1696,22-May-99,24:00:00,71.303976,0.001398,23.722382,23.722382,0.0,0.0,0.680723,0.002764,47.580227,47.580227,0.0,0.0,0.69827
1697,23-May-99,24:00:00,71.029244,0.001797,23.623267,23.623267,0.0,0.0,0.675374,0.002542,47.404771,47.404771,0.0,0.0,0.689256
1698,24-May-99,24:00:00,70.787323,0.002065,23.536128,23.536128,0.0,0.0,0.668859,0.00286,47.250134,47.250134,0.0,0.0,0.679842
1699,25-May-99,24:00:00,70.574495,0.002174,23.459605,23.459605,0.0,0.0,0.661382,0.002965,47.113955,47.113955,0.0,0.0,0.669859
1700,26-May-99,24:00:00,70.38746,0.001766,23.392497,23.392497,0.0,0.0,0.654823,0.002886,46.994142,46.994142,0.0,0.0,0.659872
1701,27-May-99,24:00:00,70.22329,0.001969,23.333734,23.333734,0.0,0.0,0.648393,0.002993,46.888834,46.888834,0.0,0.0,0.649865
1702,28-May-99,24:00:00,70.079388,0.00234,23.28237,23.28237,0.0,0.0,0.640822,0.002086,46.796385,46.796385,0.0,0.0,0.640637
1703,29-May-99,24:00:00,69.953451,0.001699,23.237564,23.237564,0.0,0.0,0.634053,0.002651,46.715332,46.715332,0.0,0.0,0.632999
1704,30-May-99,24:00:00,69.843433,0.001538,23.198571,23.198571,0.0,0.0,0.628476,0.002664,46.644376,46.644376,0.0,0.0,0.623818
1705,31-May-99,24:00:00,69.74752,0.000927,23.164728,23.164728,0.0,0.0,0.624058,0.001139,46.582367,46.582367,0.0,0.0,0.6171
1706,01-Jun-99,24:00:00,69.664103,0.002471,23.13545,23.13545,0.0,0.0,0.618355,0.002003,46.528284,46.528284,0.0,0.0,0.611703
1707,02-Jun-99,24:00:00,69.591754,0.001758,23.110214,23.110214,0.0,0.0,0.613835,0.001575,46.481218,46.481218,0.0,0.0,0.605652
1708,03-Jun-99,24:00:00,69.529204,0.002124,23.088559,23.088559,0.0,0.0,0.612628,0.002415,46.440367,46.440367,0.0,0.0,0.598989
1709,04-Jun-99,24:00:00,69.475328,0.002296,23.070073,23.070073,0.0,0.0,0.606829,0.002855,46.405015,46.405015,0.0,0.0,0.589957
1710,05-Jun-99,24:00:00,69.429129,0.003219,23.054394,23.054394,0.0,0.0,0.597786,0.002895,46.374528,46.374528,0.0,0.0,0.58015
1711,06-Jun-99,24:00:00,69.389719,0.002637,23.041197,23.041197,0.0,0.0,0.587311,0.002504,46.348345,46.348345,0.0,0.0,0.570648
1712,07-Jun-99,24:00:00,69.356313,0.0028,23.030196,23.030196,0.0,0.0,0.578062,0.002751,46.325966,46.325966,0.0,0.0,0.561835
1713,08-Jun-99,24:00:00,69.32821,0.002786,23.021135,23.021135,0.0,0.0,0.56846,0.002325,46.306947,46.306947,0.0,0.0,0.55322
1714,09-Jun-99,24:00:00,69.304792,0.002782,23.01379,23.01379,0.0,0.0,0.558874,0.002878,46.290894,46.290894,0.0,0.0,0.544267
1715,10-Jun-99,24:00:00,69.285507,0.002656,23.007958,23.007958,0.0,0.0,0.549528,0.002964,46.277458,46.277458,0.0,0.0,0.534252
1716,11-Jun-99,24:00:00,69.269865,0.002323,23.003462,23.003462,0.0,0.0,0.541031,0.002729,46.266329,46.266329,0.0,0.0,0.524516
1717,12-Jun-99,24:00:00,69.257434,0.002813,23.000143,23.000143,0.0,0.0,0.532399,0.00298,46.257231,46.257231,0.0,0.0,0.514701
1718,13-Jun-99,24:00:00,69.247826,0.00216,22.997861,22.997861,0.0,0.0,0.523796,0.002878,46.249917,46.249917,0.0,0.0,0.504469
1719,14-Jun-99,24:00:00,69.240699,0.002459,22.99649,22.99649,0.0,0.0,0.515796,0.00247,46.244172,46.244172,0.0,0.0,0.495475
1720,15-Jun-99,24:00:00,69.235748,0.002671,22.995919,22.995919,0.0,0.0,0.507178,0.003119,46.239801,46.239801,0.0,0.0,0.48601
1721,16-Jun-99,24:00:00,69.232702,0.002879,22.99605,22.99605,0.0,0.0,0.497525,0.003165,46.236632,46.236632,0.0,0.0,0.475076
1722,17-Jun-99,24:00:00,69.231319,0.002446,22.996795,22.996795,0.0,0.0,0.488391,0.002299,46.234513,46.234513,0.0,0.0,0.465723
1723,18-Jun-99,24:00:00,69.231387,0.002946,22.998075,22.998075,0.0,0.0,0.479185,0.003074,46.233306,46.233306,0.0,0.0,0.456674
1724,19-Jun-99,24:00:00,69.232714,0.002748,22.999821,22.999821,0.0,0.0,0.469299,0.002822,46.232893,46.232893,0.0,0.0,0.446593
1725,20-Jun-99,24:00:00,69.23513,0.003144,23.001971,23.001971,0.0,0.0,0.459349,0.003232,46.233163,46.233163,0.0,0.0,0.435528
1726,21-Jun-99,24:00:00,69.238485,0.003084,23.004471,23.004471,0.0,0.0,0.448614,0.003525,46.234022,46.234022,0.0,0.0,0.424552
1727,22-Jun-99,24:00:00,69.242644,0.002502,23.007271,23.007271,0.0,0.0,0.438918,0.00355,46.235385,46.235385,0.0,0.0,0.412487
1728,23-Jun-99,24:00:00,69.247488,0.00237,23.010328,23.010328,0.0,0.0,0.43101,0.002568,46.237174,46.237174,0.0,0.0,0.401796
1729,24-Jun-99,24:00:00,69.252909,0.003036,23.013603,23.013603,0.0,0.0,0.421545,0.003167,46.239323,46.239323,0.0,0.0,0.392121
1730,25-Jun-99,24:00:00,69.258813,0.003118,23.01706,23.01706,0.0,0.0,0.41095,0.003249,46.241771,46.241771,0.0,0.0,0.381081
1731,26-Jun-99,24:00:00,69.265114,0.003353,23.02067,23.02067,0.0,0.0,0.399919,0.003421,46.244464,46.244464,0.0,0.0,0.369726
1732,27-Jun-99,24:00:00,69.271736,0.003566,23.024405,23.024405,0.0,0.0,0.38814,0.003401,46.247353,46.247353,0.0,0.0,0.358017
1733,28-Jun-99,24:00:00,69.278613,0.003502,23.028239,23.028239,0.0,0.0,0.375966,0.003702,46.250396,46.250396,0.0,0.0,0.345862
1734,29-Jun-99,24:00:00,69.285683,0.003601,23.032152,23.032152,0.0,0.0,0.363837,0.004064,46.253554,46.253554,0.0,0.0,0.332796
1735,30-Jun-99,24:00:00,69.292891,0.003375,23.036122,23.036122,0.0,0.0,0.351783,0.003912,46.256793,46.256793,0.0,0.0,0.31898
1736,01-Jul-99,24:00:00,69.300191,0.003262,23.040133,23.040133,0.0,0.0,0.340483,0.003586,46.260082,46.260082,0.0,0.0,0.306011
1737,02-Jul-99,24:00:00,69.307537,0.003026,23.044169,23.044169,0.0,0.0,0.329691,0.002762,46.263393,46.263393,0.0,0.0,0.29487
1738,03-Jul-99,24:00:00,69.314891,0.003066,23.048215,23.048215,0.0,0.0,0.319119,0.003034,46.266701,46.266701,0.0,0.0,0.285127
1739,04-Jul-99,24:00:00,69.322219,0.003268,23.052258,23.052258,0.0,0.0,0.308307,0.003431,46.269984,46.269984,0.0,0.0,0.274197
1740,05-Jul-99,24:00:00,69.329487,0.002698,23.056288,23.056288,0.0,0.0,0.29818,0.003328,46.273222,46.273222,0.0,0.0,0.262437
1741,06-Jul-99,24:00:00,69.336669,0.003141,23.060294,23.060294,0.0,0.0,0.288071,0.003175,46.276398,46.276398,0.0,0.0,0.251347
1742,07-Jul-99,24:00:00,69.343738,0.003371,23.064267,23.064267,0.0,0.0,0.276914,0.003463,46.279494,46.279494,0.0,0.0,0.240059
1743,08-Jul-99,24:00:00,69.350672,0.002702,23.068198,23.068198,0.0,0.0,0.266545,0.003256,46.282496,46.282496,0.0,0.0,0.228332
1744,09-Jul-99,24:00:00,69.357449,0.002849,23.07208,23.07208,0.0,0.0,0.257021,0.003679,46.28539,46.28539,0.0,0.0,0.216747
1745,10-Jul-99,24:00:00,69.364051,0.003474,23.075905,23.075905,0.0,0.0,0.246284,0.003577,46.288166,46.288166,0.0,0.0,0.204164
1746,11-Jul-99,24:00:00,69.37046,0.00329,23.079668,23.079668,0.0,0.0,0.234784,0.003586,46.290811,46.290811,0.0,0.0,0.191934
1747,12-Jul-99,24:00:00,69.376662,0.002937,23.083364,23.083364,0.0,0.0,0.223855,0.003363,46.293316,46.293316,0.0,0.0,0.18005
1748,13-Jul-99,24:00:00,69.382641,0.002306,23.086986,23.086986,0.0,0.0,0.214718,0.003404,46.295672,46.295672,0.0,0.0,0.168407
1749,14-Jul-99,24:00:00,69.388384,0.001652,23.09053,23.09053,0.0,0.0,0.20807,0.003085,46.29787,46.29787,0.0,0.0,0.157246
1750,15-Jul-99,24:00:00,69.393881,0.002072,23.093992,23.093992,0.0,0.0,0.201737,0.003109,46.299903,46.299903,0.0,0.0,0.146614
1751,16-Jul-99,24:00:00,69.39912,0.001933,23.097368,23.097368,0.0,0.0,0.194909,0.002832,46.301765,46.301765,0.0,0.0,0.136279
1752,17-Jul-99,24:00:00,69.404091,0.001908,23.100654,23.100654,0.0,0.0,0.188212,0.002973,46.303448,46.303448,0.0,0.0,0.126529
1753,18-Jul-99,24:00:00,69.408785,0.001649,23.103848,23.103848,0.0,0.0,0.182064,0.002372,46.304948,46.304948,0.0,0.0,0.117133
1754,19-Jul-99,24:00:00,69.413195,0.001823,23.106946,23.106946,0.0,0.0,0.176042,0.002384,46.306258,46.306258,0.0,0.0,0.10907
1755,20-Jul-99,24:00:00,69.41731,0.002235,23.109944,23.109944,0.0,0.0,0.169206,0.002385,46.307374,46.307374,0.0,0.0,0.10092
1756,21-Jul-99,24:00:00,69.421126,0.002121,23.112842,23.112842,0.0,0.0,0.161819,0.003008,46.30829,46.30829,0.0,0.0,0.091696
1757,22-Jul-99,24:00:00,69.424635,0.001788,23.115635,23.115635,0.0,0.0,0.155053,0.002477,46.309004,46.309004,0.0,0.0,0.082192
1758,23-Jul-99,24:00:00,69.42783,0.002681,23.118323,23.118323,0.0,0.0,0.147404,0.002536,46.30951,46.30951,0.0,0.0,0.073626
1759,24-Jul-99,24:00:00,69.430707,0.002637,23.120902,23.120902,0.0,0.0,0.138321,0.003141,46.309806,46.309806,0.0,0.0,0.063907
1760,25-Jul-99,24:00:00,69.433259,0.001997,23.123372,23.123372,0.0,0.0,0.13036,0.003031,46.309887,46.309887,0.0,0.0,0.053346
1761,26-Jul-99,24:00:00,69.435482,0.001455,23.125729,23.125729,0.0,0.0,0.124361,0.002486,46.309751,46.309751,0.0,0.0,0.043918
1762,27-Jul-99,24:00:00,69.43737,0.002146,23.127973,23.127973,0.0,0.0,0.11821,0.002552,46.309394,46.309394,0.0,0.0,0.035273
1763,28-Jul-99,24:00:00,69.43892,0.002254,23.130101,23.130101,0.0,0.0,0.110796,0.002467,46.308813,46.308813,0.0,0.0,0.026722
1764,29-Jul-99,24:00:00,69.440126,0.00261,23.132113,23.132113,0.0,0.0,0.10232,0.003023,46.308007,46.308007,0.0,0.0,0.017271
1765,30-Jul-99,24:00:00,69.440986,0.00235,23.134007,23.134007,0.0,0.0,0.09388,0.003304,46.306971,46.306971,0.0,0.0,0.006663
1766,31-Jul-99,24:00:00,69.441496,0.002564,23.13578,23.13578,0.0,0.0,0.085482,0.002908,46.305705,46.305705,0.0,0.0,6.5e-05
1767,01-Aug-99,24:00:00,69.44165,0.002525,23.137433,23.137433,0.0,0.0,0.076692,0.002984,46.304205,46.304205,0.0,0.0,0.0
1768,02-Aug-99,24:00:00,69.441447,0.002566,23.138964,23.138964,0.0,0.0,0.068026,0.003006,46.30247,46.30247,0.0,0.0,0.0
1769,03-Aug-99,24:00:00,69.440884,0.002496,23.140372,23.140372,0.0,0.0,0.059356,0.003022,46.300497,46.300497,0.0,0.0,0.0
1770,04-Aug-99,24:00:00,69.439956,0.001485,23.141655,23.141655,0.0,0.0,0.052304,0.001347,46.298284,46.298284,0.0,0.0,0.0
1771,05-Aug-99,24:00:00,69.438661,0.001155,23.142813,23.142813,0.0,0.0,0.047717,0.001847,46.29583,46.29583,0.0,0.0,0.0
1772,06-Aug-99,24:00:00,69.436997,0.001682,23.143844,23.143844,0.0,0.0,0.04304,0.001901,46.293132,46.293132,0.0,0.0,0.0
1773,07-Aug-99,24:00:00,69.43496,0.001796,23.144748,23.144748,0.0,0.0,0.037047,0.002229,46.29019,46.29019,0.0,0.0,0.0
1774,08-Aug-99,24:00:00,69.432549,0.001861,23.145524,23.145524,0.0,0.0,0.03077,0.002605,46.287001,46.287001,0.0,0.0,0.0
1775,09-Aug-99,24:00:00,69.429759,0.000942,23.14617,23.14617,0.0,0.0,0.025779,0.001876,46.283564,46.283564,0.0,0.0,0.0
1776,10-Aug-99,24:00:00,69.426591,0.001311,23.146686,23.146686,0.0,0.0,0.021998,0.001948,46.279877,46.279877,0.0,0.0,0.0
1777,11-Aug-99,24:00:00,69.42304,0.0021,23.147071,23.147071,0.0,0.0,0.016359,0.002205,46.275939,46.275939,0.0,0.0,0.0
1778,12-Aug-99,24:00:00,69.419104,0.002399,23.147325,23.147325,0.0,0.0,0.008636,0.002316,46.271748,46.271748,0.0,0.0,0.0
1779,13-Aug-99,24:00:00,69.414783,0.002671,23.147446,23.147446,0.0,0.0,0.001753,0.002678,46.267304,46.267304,0.0,0.0,0.0
1780,14-Aug-99,24:00:00,69.410073,0.002645,23.147434,23.147434,0.0,0.0,0.0,0.002655,46.262605,46.262605,0.0,0.0,0.0
1781,15-Aug-99,24:00:00,69.404974,0.002471,23.147288,23.147288,0.0,0.0,0.0,0.003098,46.257649,46.257649,0.0,0.0,0.0
1782,16-Aug-99,24:00:00,69.399482,0.0021,23.147007,23.147007,0.0,0.0,0.0,0.002856,46.252436,46.252436,0.0,0.0,0.0
1783,17-Aug-99,24:00:00,69.393596,0.001776,23.146591,23.146591,0.0,0.0,0.0,0.002631,46.246964,46.246964,0.0,0.0,0.0
1784,18-Aug-99,24:00:00,69.387315,0.002778,23.14604,23.14604,0.0,0.0,0.0,0.003007,46.241233,46.241233,0.0,0.0,0.0
1785,19-Aug-99,24:00:00,69.380637,0.002572,23.145352,23.145352,0.0,0.0,0.0,0.002855,46.23524,46.23524,0.0,0.0,0.0
1786,20-Aug-99,24:00:00,69.37356,0.002879,23.144526,23.144526,0.0,0.0,0.0,0.002782,46.228987,46.228987,0.0,0.0,0.0
1787,21-Aug-99,24:00:00,69.366082,0.003013,23.143564,23.143564,0.0,0.0,0.0,0.002933,46.22247,46.22247,0.0,0.0,0.0
1788,22-Aug-99,24:00:00,69.358203,0.002372,23.142463,23.142463,0.0,0.0,0.0,0.002235,46.21569,46.21569,0.0,0.0,0.0
1789,23-Aug-99,24:00:00,69.349921,0.002464,23.141223,23.141223,0.0,0.0,0.0,0.002886,46.208645,46.208645,0.0,0.0,0.0
1790,24-Aug-99,24:00:00,69.341234,0.002878,23.139845,23.139845,0.0,0.0,0.0,0.002914,46.201335,46.201335,0.0,0.0,0.0
1791,25-Aug-99,24:00:00,69.332142,0.0026,23.138327,23.138327,0.0,0.0,0.0,0.002479,46.193759,46.193759,0.0,0.0,0.0
1792,26-Aug-99,24:00:00,69.322643,0.002526,23.136668,23.136668,0.0,0.0,0.0,0.002861,46.185916,46.185916,0.0,0.0,0.0
1793,27-Aug-99,24:00:00,69.312735,0.002487,23.13487,23.13487,0.0,0.0,0.0,0.002847,46.177805,46.177805,0.0,0.0,0.0
1794,28-Aug-99,24:00:00,69.302419,0.002142,23.13293,23.13293,0.0,0.0,0.0,0.002944,46.169426,46.169426,0.0,0.0,0.0
1795,29-Aug-99,24:00:00,69.291692,0.002798,23.130849,23.130849,0.0,0.0,0.0,0.002467,46.160778,46.160778,0.0,0.0,0.0
1796,30-Aug-99,24:00:00,69.280553,0.002863,23.128626,23.128626,0.0,0.0,0.0,0.002336,46.15186,46.15186,0.0,0.0,0.0
1797,31-Aug-99,24:00:00,69.269002,0.001906,23.126262,23.126262,0.0,0.0,0.0,0.001937,46.142672,46.142672,0.0,0.0,0.0
1798,01-Sep-99,24:00:00,69.257038,0.002256,23.123755,23.123755,0.0,0.0,0.0,0.002532,46.133213,46.133213,0.0,0.0,0.0
1799,02-Sep-99,24:00:00,69.24466,0.00167,23.121105,23.121105,0.0,0.0,0.0,0.002358,46.123483,46.123483,0.0,0.0,0.0
1800,03-Sep-99,24:00:00,69.231866,0.001938,23.118312,23.118312,0.0,0.0,0.0,0.002404,46.11348,46.11348,0.0,0.0,0.0
1801,04-Sep-99,24:00:00,69.218657,0.002423,23.115375,23.115375,0.0,0.0,0.0,0.002694,46.103206,46.103206,0.0,0.0,0.0
1802,05-Sep-99,24:00:00,69.205031,0.0025,23.112295,23.112295,0.0,0.0,0.0,0.002521,46.092657,46.092657,0.0,0.0,0.0
1803,06-Sep-99,24:00:00,69.190987,0.002227,23.109071,23.109071,0.0,0.0,0.0,0.002873,46.081836,46.081836,0.0,0.0,0.0
1804,07-Sep-99,24:00:00,69.176526,0.001656,23.105703,23.105703,0.0,0.0,0.0,0.002554,46.070741,46.070741,0.0,0.0,0.0
1805,08-Sep-99,24:00:00,69.161646,0.001621,23.10219,23.10219,0.0,0.0,0.0,0.002253,46.059372,46.059372,0.0,0.0,0.0
1806,09-Sep-99,24:00:00,69.146346,0.001441,23.098532,23.098532,0.0,0.0,0.0,0.002048,46.047728,46.047728,0.0,0.0,0.0
1807,10-Sep-99,24:00:00,69.130627,0.001311,23.09473,23.09473,0.0,0.0,0.0,0.002183,46.035809,46.035809,0.0,0.0,0.0
1808,11-Sep-99,24:00:00,69.114488,0.001551,23.090783,23.090783,0.0,0.0,0.0,0.002058,46.023615,46.023615,0.0,0.0,0.0
1809,12-Sep-99,24:00:00,69.097927,0.001591,23.08669,23.08669,0.0,0.0,0.0,0.002111,46.011145,46.011145,0.0,0.0,0.0
1810,13-Sep-99,24:00:00,69.080946,0.001489,23.082451,23.082451,0.0,0.0,0.0,0.002175,45.9984,45.9984,0.0,0.0,0.0
1811,14-Sep-99,24:00:00,69.063542,0.001631,23.078067,23.078067,0.0,0.0,0.0,0.002236,45.985379,45.985379,0.0,0.0,0.0
1812,15-Sep-99,24:00:00,69.045717,0.001497,23.073537,23.073537,0.0,0.0,0.0,0.002188,45.972082,45.972082,0.0,0.0,0.0
1813,16-Sep-99,24:00:00,69.027469,0.001362,23.068861,23.068861,0.0,0.0,0.0,0.002375,45.958508,45.958508,0.0,0.0,0.0
1814,17-Sep-99,24:00:00,69.008799,0.001128,23.06404,23.06404,0.0,0.0,0.0,0.002193,45.944657,45.944657,0.0,0.0,0.0
1815,18-Sep-99,24:00:00,68.989705,0.001084,23.059071,23.059071,0.0,0.0,0.0,0.001666,45.93053,45.93053,0.0,0.0,0.0
1816,19-Sep-99,24:00:00,68.970189,0.001548,23.053957,23.053957,0.0,0.0,0.0,0.001798,45.916126,45.916126,0.0,0.0,0.0
1817,20-Sep-99,24:00:00,68.950249,0.001755,23.048696,23.048696,0.0,0.0,0.0,0.002266,45.901445,45.901445,0.0,0.0,0.0
1818,21-Sep-99,24:00:00,68.929886,0.001424,23.043289,23.043289,0.0,0.0,0.0,0.001845,45.886487,45.886487,0.0,0.0,0.0
1819,22-Sep-99,24:00:00,68.909099,0.001633,23.037735,23.037735,0.0,0.0,0.0,0.002025,45.871252,45.871252,0.0,0.0,0.0
1820,23-Sep-99,24:00:00,68.887889,0.001456,23.032034,23.032034,0.0,0.0,0.0,0.002087,45.85574,45.85574,0.0,0.0,0.0
1821,24-Sep-99,24:00:00,68.866254,0.002118,23.026187,23.026187,0.0,0.0,0.0,0.002302,45.839951,45.839951,0.0,0.0,0.0
1822,25-Sep-99,24:00:00,68.844196,0.002345,23.020194,23.020194,0.0,0.0,0.0,0.002348,45.823885,45.823885,0.0,0.0,0.0
1823,26-Sep-99,24:00:00,68.821715,0.002435,23.014053,23.014053,0.0,0.0,0.0,0.002221,45.807541,45.807541,0.0,0.0,0.0
1824,27-Sep-99,24:00:00,68.798809,0.002097,23.007766,23.007766,0.0,0.0,0.0,0.001852,45.790921,45.790921,0.0,0.0,0.0
1825,28-Sep-99,24:00:00,68.77548,0.002325,23.001332,23.001332,0.0,0.0,0.0,0.001869,45.774024,45.774024,0.0,0.0,0.0
1826,29-Sep-99,24:00:00,68.751728,0.002163,22.994752,22.994752,0.0,0.0,0.0,0.002103,45.756849,45.756849,0.0,0.0,0.0
1827,30-Sep-99,24:00:00,68.727552,0.001726,22.988024,22.988024,0.0,0.0,0.0,0.001931,45.739399,45.739399,0.0,0.0,0.0
1828,01-Oct-99,24:00:00,68.702952,0.001321,22.981151,22.981151,0.0,0.0,0.0,0.001814,45.721671,45.721671,0.0,0.0,0.0
1829,02-Oct-99,24:00:00,68.67793,0.001299,22.97413,22.97413,0.0,0.0,0.0,0.001642,45.703667,45.703667,0.0,0.0,0.0
1830,03-Oct-99,24:00:00,68.652485,0.001166,22.966963,22.966963,0.0,0.0,0.0,0.001589,45.685387,45.685387,0.0,0.0,0.0
1831,04-Oct-99,24:00:00,68.626617,0.00124,22.95965,22.95965,0.0,0.0,0.0,0.001363,45.666831,45.666831,0.0,0.0,0.0
1832,05-Oct-99,24:00:00,68.600328,0.001187,22.95219,22.95219,0.0,0.0,0.0,0.001382,45.647999,45.647999,0.0,0.0,0.0
1833,06-Oct-99,24:00:00,68.573616,0.001917,22.944584,22.944584,0.0,0.0,0.0,0.001561,45.628891,45.628891,0.0,0.0,0.0
1834,07-Oct-99,24:00:00,68.546482,0.001991,22.936832,22.936832,0.0,0.0,0.0,0.001865,45.609507,45.609507,0.0,0.0,0.0
1835,08-Oct-99,24:00:00,68.518927,0.001864,22.928934,22.928934,0.0,0.0,0.0,0.001833,45.589849,45.589849,0.0,0.0,0.0
1836,09-Oct-99,24:00:00,68.490952,0.001974,22.920889,22.920889,0.0,0.0,0.0,0.001896,45.569916,45.569916,0.0,0.0,0.0
1837,10-Oct-99,24:00:00,68.462555,0.001771,22.912699,22.912699,0.0,0.0,0.0,0.001891,45.549708,45.549708,0.0,0.0,0.0
1838,11-Oct-99,24:00:00,68.433739,0.001674,22.904363,22.904363,0.0,0.0,0.0,0.001627,45.529226,45.529226,0.0,0.0,0.0
1839,12-Oct-99,24:00:00,68.404503,0.001638,22.895881,22.895881,0.0,0.0,0.0,0.001563,45.50847,45.50847,0.0,0.0,0.0
1840,13-Oct-99,24:00:00,68.374849,0.001733,22.887254,22.887254,0.0,0.0,0.0,0.001543,45.48744,45.48744,0.0,0.0,0.0
1841,14-Oct-99,24:00:00,68.344775,0.001733,22.878482,22.878482,0.0,0.0,0.0,0.001221,45.466137,45.466137,0.0,0.0,0.0
1842,15-Oct-99,24:00:00,68.314284,0.002251,22.869565,22.869565,0.0,0.0,0.0,0.001646,45.444561,45.444561,0.0,0.0,0.0
1843,16-Oct-99,24:00:00,68.283375,0.000985,22.860502,22.860502,0.0,0.0,0.0,0.001447,45.422712,45.422712,0.0,0.0,0.0
1844,17-Oct-99,24:00:00,68.252049,0.001463,22.851295,22.851295,0.0,0.0,0.0,0.001394,45.400592,45.400592,0.0,0.0,0.0
1845,18-Oct-99,24:00:00,68.220307,0.001243,22.841943,22.841943,0.0,0.0,0.0,0.001471,45.3782,45.3782,0.0,0.0,0.0
1846,19-Oct-99,24:00:00,68.18815,0.001476,22.832447,22.832447,0.0,0.0,0.0,0.001244,45.355536,45.355536,0.0,0.0,0.0
1847,20-Oct-99,24:00:00,68.155577,0.001282,22.822807,22.822807,0.0,0.0,0.0,0.000689,45.332602,45.332602,0.0,0.0,0.0
1848,21-Oct-99,24:00:00,68.12259,0.001247,22.813023,22.813023,0.0,0.0,0.0,0.000836,45.309397,45.309397,0.0,0.0,0.0
1849,22-Oct-99,24:00:00,68.08919,0.000938,22.803095,22.803095,0.0,0.0,0.0,0.001216,45.285923,45.285923,0.0,0.0,0.0
1850,23-Oct-99,24:00:00,68.055377,0.001138,22.793023,22.793023,0.0,0.0,0.0,0.001182,45.262179,45.262179,0.0,0.0,0.0
1851,24-Oct-99,24:00:00,68.021152,0.00113,22.782808,22.782808,0.0,0.0,0.0,0.001262,45.238167,45.238167,0.0,0.0,0.0
1852,25-Oct-99,24:00:00,82.777334,0.000848,34.173308,22.772451,0.020008,0.0,0.012585,0.001005,48.872698,45.213886,0.011301,0.0,0.006703
1853,26-Oct-99,24:00:00,122.439881,0.00051,39.332599,22.76195,0.01944,0.0,0.082473,0.000281,83.786969,45.189338,0.037327,0.0,0.071538
1854,27-Oct-99,24:00:00,117.480503,0.001096,30.268524,22.751307,0.003976,0.0,0.147682,0.001018,86.28952,45.164522,0.000922,0.0,0.169622
1855,28-Oct-99,24:00:00,68.40324,0.001181,22.740522,22.740522,0.0,0.0,0.148882,0.001005,45.636477,45.139439,0.0,0.0,0.169886
1856,29-Oct-99,24:00:00,67.843872,0.001137,22.729595,22.729595,0.0,0.0,0.148882,0.001078,45.114091,45.114091,0.0,0.0,0.169886
1857,30-Oct-99,24:00:00,67.807191,0.00111,22.718526,22.718526,0.0,0.0,0.148401,0.001025,45.088477,45.088477,0.0,0.0,0.169886
1858,31-Oct-99,24:00:00,67.770104,0.001192,22.707316,22.707316,0.0,0.0,0.145663,0.000976,45.062598,45.062598,0.0,0.0,0.16834
1859,01-Nov-99,24:00:00,142.41535,0.001121,82.637545,22.695965,0.075119,0.0,0.259588,0.00114,60.010106,45.036455,0.0131,0.0,0.185458
1860,02-Nov-99,24:00:00,76.543143,0.00071,24.135088,22.684473,0.0,0.0,0.400298,0.000858,52.178729,45.010048,0.0,0.0,0.21086
1861,03-Nov-99,24:00:00,126.978378,0.001061,67.656285,22.67284,0.055266,0.0,0.506953,0.001165,59.412939,44.983378,0.010208,0.0,0.23109
1862,04-Nov-99,24:00:00,70.778661,0.001083,22.844436,22.661068,0.0,0.0,0.589781,0.000972,47.839503,44.956446,0.0,0.0,0.245858
1863,05-Nov-99,24:00:00,67.578607,0.000653,22.649155,22.649155,0.0,0.0,0.589781,0.000991,44.929252,44.929252,0.0,0.0,0.245858
1864,06-Nov-99,24:00:00,124.912305,0.000527,43.60969,22.637103,0.034468,0.0,0.619237,0.000551,82.426979,44.901797,0.053711,0.0,0.294968
