Col number,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
   Ordinate,Date,Time,Hopland Gage FLOW,Russian 60 ET-POTENTIAL,Russian 60 FLOW,Russian 60 FLOW-BASE,Russian 60 INFILTRATION,Russian 60 PERC-SOIL,Russian 60 SATURATION FRACTION,Russian 70 ET-POTENTIAL,Russian 70 FLOW,Russian 70 FLOW-BASE,Russian 70 INFILTRATION,Russian 70 PERC-SOIL,Russian 70 SATURATION FRACTION,WF Russian ET-POTENTIAL,WF Russian FLOW,WF Russian FLOW-BASE,WF Russian INFILTRATION,WF Russian PERC-SOIL,WF Russian SATURATION FRACTION
Units,, ,CFS,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN
Type,, ,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER
591,12-May-96,24:00:00,368.088288,0.002208,15.4512,15.4512,0.0,0.0,0.830432,0.002208,19.585674,19.585674,0.0,0.0,0.830441,0.001892,38.000356,38.000356,0.0,0.0,0.856726
592,13-May-96,24:00:00,363.779902,0.001712,14.551391,14.551391,0.0,0.0,0.823873,0.001712,18.445093,18.445093,0.0,0.0,0.823884,0.001467,35.787386,35.787386,0.0,0.0,0.851106
593,14-May-96,24:00:00,361.106574,0.001001,14.084089,13.703984,0.02183,0.0,0.832982,0.001,22.474457,17.370934,0.017154,0.0,0.82934,0.000857,35.418255,33.70329,0.007873,0.0,0.850261
594,15-May-96,24:00:00,417.808421,0.00087,16.515936,12.905926,0.009412,0.0,0.922126,0.00087,60.101959,16.359329,0.007995,0.0,0.902011,0.000746,47.304515,31.740562,0.007677,0.0,0.897025
595,16-May-96,24:00:00,436.388415,0.001014,30.455149,27.64321,0.0394,0.017502,0.959965,0.001014,80.332659,32.82455,0.04449,0.016503,0.947829,0.000869,168.28214,132.464513,0.044445,0.014975,0.941651
596,17-May-96,24:00:00,1447.643634,0.001264,261.897804,258.90353,0.001015,0.001015,1.0,0.001264,355.844965,307.977816,0.00136,0.00136,1.0,0.001083,504.82972,487.270219,0.003616,0.003616,1.0
597,18-May-96,24:00:00,766.919491,0.002302,155.001315,154.783513,0.0,0.0,1.0,0.002302,157.915614,155.433484,0.0,0.0,1.0,0.001972,66.013308,65.985222,0.0,0.0,1.0
598,19-May-96,24:00:00,468.910404,0.001928,53.980372,53.978858,0.0,0.0,0.998212,0.001928,51.631503,51.620634,0.0,0.0,0.998212,0.001652,52.580036,52.580036,0.0,0.0,0.999485
599,20-May-96,24:00:00,1397.692734,0.000959,111.659395,109.466439,0.023745,0.022417,0.998679,0.000958,229.051429,153.098563,0.027087,0.025759,0.99868,0.000821,1030.007141,987.244104,0.039563,0.03907,0.999581
600,21-May-96,24:00:00,2223.162157,0.002081,338.38381,337.320648,0.0,0.0,1.0,0.002081,482.741343,450.078499,0.0,0.0,1.0,0.001784,340.080085,338.880437,0.0,0.0,1.0
601,22-May-96,24:00:00,1304.025542,0.002699,150.196862,150.134119,0.0,0.0,0.998641,0.002699,166.588025,165.371894,0.0,0.0,0.998641,0.002314,104.317409,104.317409,0.0,0.0,0.999653
602,23-May-96,24:00:00,1007.869193,0.003186,64.143261,64.143261,0.0,0.0,0.991021,0.003186,70.525332,70.525332,0.0,0.0,0.991022,0.002731,97.779171,97.779171,0.0,0.0,0.994347
603,24-May-96,24:00:00,632.552415,0.003282,46.526227,46.526227,0.0,0.0,0.980013,0.003282,55.378864,55.378864,0.0,0.0,0.980014,0.002813,92.084571,92.084571,0.0,0.0,0.984912
604,25-May-96,24:00:00,482.17558,0.002369,41.988031,41.988031,0.0,0.0,0.970232,0.002369,51.108652,51.108652,0.0,0.0,0.970232,0.00203,86.72198,86.72198,0.0,0.0,0.976528
605,26-May-96,24:00:00,469.414783,0.003038,39.336943,39.336943,0.0,0.0,0.961086,0.003037,48.04787,48.04787,0.0,0.0,0.961086,0.002603,81.671683,81.671683,0.0,0.0,0.96869
606,27-May-96,24:00:00,459.387173,0.002747,37.025059,37.025059,0.0,0.0,0.951196,0.002747,45.243581,45.243581,0.0,0.0,0.951196,0.002355,76.915492,76.915492,0.0,0.0,0.960213
607,28-May-96,24:00:00,449.985784,0.002782,34.866862,34.866862,0.0,0.0,0.941618,0.002782,42.608372,42.608372,0.0,0.0,0.941619,0.002384,72.43628,72.43628,0.0,0.0,0.952003
608,29-May-96,24:00:00,441.736342,0.003064,32.836187,32.836187,0.0,0.0,0.931735,0.003064,40.127024,40.127024,0.0,0.0,0.931735,0.002626,68.217917,68.217917,0.0,0.0,0.943532
609,30-May-96,24:00:00,436.199495,0.003204,30.923939,30.923939,0.0,0.0,0.920977,0.003204,37.790205,37.790205,0.0,0.0,0.920978,0.002746,64.245213,64.245213,0.0,0.0,0.934312
610,31-May-96,24:00:00,429.922452,0.00321,29.123067,29.123067,0.0,0.0,0.909829,0.00321,35.589474,35.589474,0.0,0.0,0.909829,0.002751,60.503861,60.503861,0.0,0.0,0.924756
611,01-Jun-96,24:00:00,422.555831,0.00352,27.42707,27.42707,0.0,0.0,0.898479,0.00352,33.516903,33.516903,0.0,0.0,0.898479,0.003017,56.980389,56.980389,0.0,0.0,0.915028
612,02-Jun-96,24:00:00,415.593611,0.003717,25.829841,25.829841,0.0,0.0,0.88616,0.003717,31.56503,31.56503,0.0,0.0,0.886161,0.003186,53.662108,53.662108,0.0,0.0,0.904469
613,03-Jun-96,24:00:00,409.036668,0.003512,24.325628,24.325628,0.0,0.0,0.873568,0.003512,29.726824,29.726824,0.0,0.0,0.873568,0.003011,50.537068,50.537068,0.0,0.0,0.893676
614,04-Jun-96,24:00:00,402.86157,0.003787,22.909013,22.909013,0.0,0.0,0.861145,0.003787,27.995668,27.995668,0.0,0.0,0.861146,0.003246,47.594017,47.594017,0.0,0.0,0.883028
615,05-Jun-96,24:00:00,362.14362,0.003875,21.574895,21.574895,0.0,0.0,0.848175,0.003875,26.365326,26.365326,0.0,0.0,0.848176,0.003321,44.822356,44.822356,0.0,0.0,0.871911
616,06-Jun-96,24:00:00,318.306901,0.00359,20.31847,20.31847,0.0,0.0,0.835137,0.00359,24.829929,24.829929,0.0,0.0,0.835138,0.003077,42.212104,42.212104,0.0,0.0,0.860737
617,07-Jun-96,24:00:00,303.187777,0.003764,19.135214,19.135214,0.0,0.0,0.822762,0.003764,23.383945,23.383945,0.0,0.0,0.822763,0.003226,39.753861,39.753861,0.0,0.0,0.85013
618,08-Jun-96,24:00:00,299.752019,0.003268,18.020865,18.020865,0.0,0.0,0.810539,0.003268,22.02217,22.02217,0.0,0.0,0.81054,0.002801,37.438775,37.438775,0.0,0.0,0.839653
619,09-Jun-96,24:00:00,282.727128,0.003254,16.971411,16.971411,0.0,0.0,0.79949,0.003254,20.739698,20.739698,0.0,0.0,0.799491,0.002789,35.25851,35.25851,0.0,0.0,0.830184
620,10-Jun-96,24:00:00,264.40054,0.003236,15.983073,15.983073,0.0,0.0,0.788144,0.003236,19.531911,19.531911,0.0,0.0,0.788145,0.002773,33.205213,33.205213,0.0,0.0,0.820459
621,11-Jun-96,24:00:00,250.054815,0.00352,15.05229,15.05229,0.0,0.0,0.776578,0.00352,18.394461,18.394461,0.0,0.0,0.776579,0.003017,31.271491,31.271491,0.0,0.0,0.810545
622,12-Jun-96,24:00:00,245.476432,0.003434,14.175713,14.175713,0.0,0.0,0.764753,0.003434,17.32325,17.32325,0.0,0.0,0.764754,0.002943,29.45038,29.45038,0.0,0.0,0.800408
623,13-Jun-96,24:00:00,244.154969,0.003467,13.350183,13.350183,0.0,0.0,0.752898,0.003467,16.314422,16.314422,0.0,0.0,0.752899,0.002972,27.735322,27.735322,0.0,0.0,0.790247
624,14-Jun-96,24:00:00,240.8049,0.003216,12.572729,12.572729,0.0,0.0,0.741448,0.003216,15.364344,15.364344,0.0,0.0,0.741448,0.002756,26.120142,26.120142,0.0,0.0,0.780432
625,15-Jun-96,24:00:00,237.613566,0.0033,11.84055,11.84055,0.0,0.0,0.730544,0.0033,14.469593,14.469593,0.0,0.0,0.730545,0.002829,24.599023,24.599023,0.0,0.0,0.771087
626,16-Jun-96,24:00:00,233.404293,0.003031,11.151009,11.151009,0.0,0.0,0.719296,0.003031,13.62695,13.62695,0.0,0.0,0.719296,0.002597,23.166486,23.166486,0.0,0.0,0.761446
627,17-Jun-96,24:00:00,229.790352,0.003297,10.501625,10.501625,0.0,0.0,0.708662,0.003297,12.833377,12.833377,0.0,0.0,0.708663,0.002826,21.817375,21.817375,0.0,0.0,0.752331
628,18-Jun-96,24:00:00,234.332563,0.003192,9.890058,9.890058,0.0,0.0,0.697554,0.003192,12.086019,12.086019,0.0,0.0,0.697555,0.002735,20.546829,20.546829,0.0,0.0,0.742811
629,19-Jun-96,24:00:00,241.937206,0.003229,9.314105,9.314105,0.0,0.0,0.686633,0.003229,11.382184,11.382184,0.0,0.0,0.686634,0.002767,19.350274,19.350274,0.0,0.0,0.733451
630,20-Jun-96,24:00:00,243.176192,0.003155,8.771694,8.771694,0.0,0.0,0.67559,0.003155,10.719337,10.719337,0.0,0.0,0.675592,0.002704,18.223401,18.223401,0.0,0.0,0.723987
631,21-Jun-96,24:00:00,239.203839,0.003549,8.26087,8.26087,0.0,0.0,0.664313,0.003549,10.095091,10.095091,0.0,0.0,0.664314,0.003042,17.162152,17.162152,0.0,0.0,0.71432
632,22-Jun-96,24:00:00,235.932361,0.002593,7.779794,7.779794,0.0,0.0,0.65341,0.002593,9.507198,9.507198,0.0,0.0,0.653411,0.002222,16.162706,16.162706,0.0,0.0,0.704975
633,23-Jun-96,24:00:00,235.141282,0.002643,7.326734,7.326734,0.0,0.0,0.644252,0.002643,8.953542,8.953542,0.0,0.0,0.644254,0.002264,15.221463,15.221463,0.0,0.0,0.697127
634,24-Jun-96,24:00:00,235.268015,0.00251,6.900058,6.900058,0.0,0.0,0.635427,0.00251,8.432128,8.432128,0.0,0.0,0.635429,0.002151,14.335033,14.335033,0.0,0.0,0.689565
635,25-Jun-96,24:00:00,233.711032,0.002258,6.498229,6.498229,0.0,0.0,0.627293,0.002258,7.941079,7.941079,0.0,0.0,0.627296,0.001935,13.500226,13.500226,0.0,0.0,0.682595
636,26-Jun-96,24:00:00,229.877753,0.002435,6.119802,6.119802,0.0,0.0,0.619352,0.002435,7.478626,7.478626,0.0,0.0,0.619354,0.002086,12.714034,12.714034,0.0,0.0,0.675789
637,27-Jun-96,24:00:00,227.142897,0.003026,5.763412,5.763412,0.0,0.0,0.609921,0.003026,7.043105,7.043105,0.0,0.0,0.609924,0.002594,11.973625,11.973625,0.0,0.0,0.667707
638,28-Jun-96,24:00:00,225.660099,0.003587,5.427777,5.427777,0.0,0.0,0.598789,0.003587,6.632946,6.632946,0.0,0.0,0.598792,0.003075,11.276335,11.276335,0.0,0.0,0.658167
639,29-Jun-96,24:00:00,225.485645,0.003809,5.111688,5.111688,0.0,0.0,0.586173,0.003809,6.246673,6.246673,0.0,0.0,0.586176,0.003264,10.619652,10.619652,0.0,0.0,0.647354
640,30-Jun-96,24:00:00,225.573041,0.0042,4.814006,4.814006,0.0,0.0,0.572537,0.0042,5.882895,5.882895,0.0,0.0,0.57254,0.0036,10.001212,10.001212,0.0,0.0,0.635666
641,01-Jul-96,24:00:00,239.19815,0.003932,4.53366,4.53366,0.0,0.0,0.558533,0.003932,5.540302,5.540302,0.0,0.0,0.558537,0.00337,9.418786,9.418786,0.0,0.0,0.623665
642,02-Jul-96,24:00:00,260.089914,0.003727,4.26964,4.26964,0.0,0.0,0.545443,0.003727,5.217659,5.217659,0.0,0.0,0.545447,0.003194,8.870278,8.870278,0.0,0.0,0.612446
643,03-Jul-96,24:00:00,267.387739,0.003539,4.020995,4.020995,0.0,0.0,0.533008,0.003539,4.913806,4.913806,0.0,0.0,0.533011,0.003033,8.353713,8.353713,0.0,0.0,0.601788
644,04-Jul-96,24:00:00,266.506015,0.002961,3.786831,3.786831,0.0,0.0,0.521668,0.002961,4.627648,4.627648,0.0,0.0,0.521672,0.002538,7.867231,7.867231,0.0,0.0,0.592069
645,05-Jul-96,24:00:00,264.342159,0.003765,3.566303,3.566303,0.0,0.0,0.510223,0.003765,4.358155,4.358155,0.0,0.0,0.510228,0.003227,7.409079,7.409079,0.0,0.0,0.582261
646,06-Jul-96,24:00:00,262.051847,0.003553,3.358617,3.358617,0.0,0.0,0.497867,0.003553,4.104356,4.104356,0.0,0.0,0.497872,0.003045,6.977607,6.977607,0.0,0.0,0.571671
647,07-Jul-96,24:00:00,248.75917,0.003643,3.163027,3.163027,0.0,0.0,0.485327,0.003643,3.865337,3.865337,0.0,0.0,0.485332,0.003122,6.571263,6.571263,0.0,0.0,0.560924
648,08-Jul-96,24:00:00,227.480072,0.0038,2.978826,2.978826,0.0,0.0,0.472743,0.0038,3.640237,3.640237,0.0,0.0,0.472748,0.003257,6.188582,6.188582,0.0,0.0,0.550139
649,09-Jul-96,24:00:00,227.996746,0.004032,2.805353,2.805353,0.0,0.0,0.459308,0.004032,3.428246,3.428246,0.0,0.0,0.459314,0.003455,5.828187,5.828187,0.0,0.0,0.538625
650,10-Jul-96,24:00:00,253.871761,0.003829,2.641982,2.641982,0.0,0.0,0.44584,0.003829,3.2286,3.2286,0.0,0.0,0.445846,0.003282,5.48878,5.48878,0.0,0.0,0.527082
651,11-Jul-96,24:00:00,274.443244,0.003816,2.488124,2.488124,0.0,0.0,0.43266,0.003816,3.040581,3.040581,0.0,0.0,0.432666,0.00327,5.169138,5.169138,0.0,0.0,0.515786
652,12-Jul-96,24:00:00,280.330235,0.003921,2.343227,2.343227,0.0,0.0,0.419494,0.003921,2.863511,2.863511,0.0,0.0,0.4195,0.00336,4.86811,4.86811,0.0,0.0,0.504502
653,13-Jul-96,24:00:00,280.605582,0.003895,2.206768,2.206768,0.0,0.0,0.406085,0.003895,2.696753,2.696753,0.0,0.0,0.406092,0.003338,4.584614,4.584614,0.0,0.0,0.493011
654,14-Jul-96,24:00:00,278.855597,0.00351,2.078256,2.078256,0.0,0.0,0.393292,0.00351,2.539706,2.539706,0.0,0.0,0.393299,0.003008,4.317626,4.317626,0.0,0.0,0.482047
655,15-Jul-96,24:00:00,277.544884,0.003416,1.957228,1.957228,0.0,0.0,0.381398,0.003416,2.391805,2.391805,0.0,0.0,0.381405,0.002928,4.066187,4.066187,0.0,0.0,0.471855
656,16-Jul-96,24:00:00,271.619005,0.003346,1.843248,1.843248,0.0,0.0,0.369754,0.003346,2.252517,2.252517,0.0,0.0,0.369762,0.002867,3.829391,3.829391,0.0,0.0,0.461876
657,17-Jul-96,24:00:00,260.405222,0.003378,1.735905,1.735905,0.0,0.0,0.358205,0.003378,2.121341,2.121341,0.0,0.0,0.358213,0.002895,3.606384,3.606384,0.0,0.0,0.451979
658,18-Jul-96,24:00:00,258.214847,0.003561,1.634814,1.634814,0.0,0.0,0.346398,0.003561,1.997804,1.997804,0.0,0.0,0.346408,0.003052,3.396365,3.396365,0.0,0.0,0.441862
659,19-Jul-96,24:00:00,260.280495,0.003658,1.53961,1.53961,0.0,0.0,0.333949,0.003658,1.881461,1.881461,0.0,0.0,0.333958,0.003135,3.198576,3.198576,0.0,0.0,0.431193
660,20-Jul-96,24:00:00,259.110032,0.003896,1.44995,1.44995,0.0,0.0,0.321066,0.003895,1.771893,1.771893,0.0,0.0,0.321077,0.003339,3.012305,3.012305,0.0,0.0,0.420152
661,21-Jul-96,24:00:00,256.76198,0.003421,1.365511,1.365511,0.0,0.0,0.308414,0.003421,1.668706,1.668706,0.0,0.0,0.308425,0.002931,2.836882,2.836882,0.0,0.0,0.409309
662,22-Jul-96,24:00:00,255.619016,0.002175,1.28599,1.28599,0.0,0.0,0.299119,0.002175,1.571528,1.571528,0.0,0.0,0.29913,0.001864,2.671675,2.671675,0.0,0.0,0.401345
663,23-Jul-96,24:00:00,257.084639,0.00385,1.2111,1.2111,0.0,0.0,0.28872,0.00385,1.480009,1.480009,0.0,0.0,0.288731,0.003299,2.516089,2.516089,0.0,0.0,0.392434
664,24-Jul-96,24:00:00,258.553734,0.003721,1.140571,1.140571,0.0,0.0,0.275653,0.00372,1.39382,1.39382,0.0,0.0,0.275665,0.003188,2.369563,2.369563,0.0,0.0,0.381236
665,25-Jul-96,24:00:00,260.480819,0.002502,1.074149,1.074149,0.0,0.0,0.265006,0.002502,1.31265,1.31265,0.0,0.0,0.265019,0.002144,2.23157,2.23157,0.0,0.0,0.372112
666,26-Jul-96,24:00:00,267.407376,0.002397,1.011595,1.011595,0.0,0.0,0.256433,0.002397,1.236207,1.236207,0.0,0.0,0.256446,0.002054,2.101614,2.101614,0.0,0.0,0.364766
667,27-Jul-96,24:00:00,271.08653,0.003949,0.952685,0.952685,0.0,0.0,0.245747,0.003948,1.164216,1.164216,0.0,0.0,0.245762,0.003383,1.979225,1.979225,0.0,0.0,0.355611
668,28-Jul-96,24:00:00,270.910499,0.003958,0.897205,0.897205,0.0,0.0,0.232174,0.003957,1.096418,1.096418,0.0,0.0,0.23219,0.003391,1.863964,1.863964,0.0,0.0,0.34398
669,29-Jul-96,24:00:00,270.683202,0.004162,0.844956,0.844956,0.0,0.0,0.218471,0.004162,1.032567,1.032567,0.0,0.0,0.218488,0.003566,1.755415,1.755415,0.0,0.0,0.332238
670,30-Jul-96,24:00:00,268.663412,0.003942,0.795749,0.795749,0.0,0.0,0.20441,0.003942,0.972435,0.972435,0.0,0.0,0.204428,0.003379,1.653188,1.653188,0.0,0.0,0.320189
671,31-Jul-96,24:00:00,266.684783,0.003775,0.749408,0.749408,0.0,0.0,0.191242,0.003775,0.915805,0.915805,0.0,0.0,0.19126,0.003236,1.556913,1.556913,0.0,0.0,0.308903
672,01-Aug-96,24:00:00,267.888522,0.003974,0.705766,0.705766,0.0,0.0,0.178001,0.003974,0.862472,0.862472,0.0,0.0,0.178018,0.003406,1.466246,1.466246,0.0,0.0,0.297553
673,02-Aug-96,24:00:00,269.479285,0.0035,0.664665,0.664665,0.0,0.0,0.164771,0.0035,0.812246,0.812246,0.0,0.0,0.164788,0.003,1.380858,1.380858,0.0,0.0,0.286213
674,03-Aug-96,24:00:00,269.721833,0.003535,0.625958,0.625958,0.0,0.0,0.152951,0.003535,0.764944,0.764944,0.0,0.0,0.152968,0.00303,1.300443,1.300443,0.0,0.0,0.276081
675,04-Aug-96,24:00:00,267.162571,0.003378,0.589505,0.589505,0.0,0.0,0.141143,0.003378,0.720398,0.720398,0.0,0.0,0.14116,0.002896,1.224711,1.224711,0.0,0.0,0.26596
676,05-Aug-96,24:00:00,265.44649,0.003294,0.555175,0.555175,0.0,0.0,0.12957,0.003294,0.678445,0.678445,0.0,0.0,0.129587,0.002823,1.15339,1.15339,0.0,0.0,0.25604
677,06-Aug-96,24:00:00,246.022759,0.003473,0.522844,0.522844,0.0,0.0,0.118031,0.003473,0.638935,0.638935,0.0,0.0,0.118048,0.002977,1.086221,1.086221,0.0,0.0,0.24615
678,07-Aug-96,24:00:00,251.411004,0.003513,0.492396,0.492396,0.0,0.0,0.106017,0.003513,0.601727,0.601727,0.0,0.0,0.106034,0.003011,1.022965,1.022965,0.0,0.0,0.235852
679,08-Aug-96,24:00:00,260.417398,0.003638,0.463721,0.463721,0.0,0.0,0.09382,0.003638,0.566685,0.566685,0.0,0.0,0.093837,0.003119,0.963392,0.963392,0.0,0.0,0.225397
680,09-Aug-96,24:00:00,257.123445,0.003877,0.436716,0.436716,0.0,0.0,0.080945,0.003877,0.533684,0.533684,0.0,0.0,0.080962,0.003323,0.907288,0.907288,0.0,0.0,0.214361
681,10-Aug-96,24:00:00,255.211058,0.003941,0.411284,0.411284,0.0,0.0,0.06772,0.003941,0.502604,0.502604,0.0,0.0,0.067737,0.003378,0.854452,0.854452,0.0,0.0,0.203026
682,11-Aug-96,24:00:00,258.907522,0.00414,0.387333,0.387333,0.0,0.0,0.053909,0.004139,0.473335,0.473335,0.0,0.0,0.053927,0.003547,0.804692,0.804692,0.0,0.0,0.19119
683,12-Aug-96,24:00:00,285.012728,0.003621,0.364776,0.364776,0.0,0.0,0.040489,0.003621,0.44577,0.44577,0.0,0.0,0.040508,0.003102,0.757831,0.757831,0.0,0.0,0.179692
684,13-Aug-96,24:00:00,305.655137,0.003648,0.343533,0.343533,0.0,0.0,0.027865,0.003648,0.41981,0.41981,0.0,0.0,0.027886,0.003127,0.713698,0.713698,0.0,0.0,0.168876
685,14-Aug-96,24:00:00,310.552483,0.00319,0.323527,0.323527,0.0,0.0,0.016127,0.00319,0.395362,0.395362,0.0,0.0,0.016149,0.002733,0.672136,0.672136,0.0,0.0,0.158816
686,15-Aug-96,24:00:00,308.305659,0.003424,0.304687,0.304687,0.0,0.0,0.005311,0.003424,0.372338,0.372338,0.0,0.0,0.005327,0.002934,0.632993,0.632993,0.0,0.0,0.149166
687,16-Aug-96,24:00:00,284.018407,0.003533,0.286943,0.286943,0.0,0.0,0.0,0.003533,0.350655,0.350655,0.0,0.0,0.0,0.003028,0.596131,0.596131,0.0,0.0,0.139173
688,17-Aug-96,24:00:00,271.22818,0.001326,0.270233,0.270233,0.0,0.0,0.0,0.001326,0.330234,0.330234,0.0,0.0,0.0,0.001136,0.561415,0.561415,0.0,0.0,0.131592
689,18-Aug-96,24:00:00,282.321261,0.002726,0.254496,0.254496,0.0,0.0,0.0,0.002726,0.311003,0.311003,0.0,0.0,0.0,0.002336,0.52872,0.52872,0.0,0.0,0.125802
690,19-Aug-96,24:00:00,291.941033,0.002928,0.239675,0.239675,0.0,0.0,0.0,0.002928,0.292892,0.292892,0.0,0.0,0.0,0.00251,0.49793,0.49793,0.0,0.0,0.117595
691,20-Aug-96,24:00:00,293.348294,0.002017,0.225717,0.225717,0.0,0.0,0.0,0.002016,0.275835,0.275835,0.0,0.0,0.0,0.001728,0.468933,0.468933,0.0,0.0,0.110173
692,21-Aug-96,24:00:00,294.738292,0.002047,0.212572,0.212572,0.0,0.0,0.0,0.002047,0.259772,0.259772,0.0,0.0,0.0,0.001754,0.441625,0.441625,0.0,0.0,0.10422
693,22-Aug-96,24:00:00,294.649325,0.003408,0.200193,0.200193,0.0,0.0,0.0,0.003407,0.244644,0.244644,0.0,0.0,0.0,0.00292,0.415906,0.415906,0.0,0.0,0.096273
694,23-Aug-96,24:00:00,294.436688,0.003374,0.188535,0.188535,0.0,0.0,0.0,0.003373,0.230397,0.230397,0.0,0.0,0.0,0.002891,0.391686,0.391686,0.0,0.0,0.086444
695,24-Aug-96,24:00:00,297.174518,0.002515,0.177555,0.177555,0.0,0.0,0.0,0.002515,0.216979,0.216979,0.0,0.0,0.0,0.002155,0.368876,0.368876,0.0,0.0,0.077573
696,25-Aug-96,24:00:00,294.490036,0.002099,0.167216,0.167216,0.0,0.0,0.0,0.002098,0.204344,0.204344,0.0,0.0,0.0,0.001798,0.347394,0.347394,0.0,0.0,0.070788
697,26-Aug-96,24:00:00,282.706062,0.002784,0.157478,0.157478,0.0,0.0,0.0,0.002784,0.192443,0.192443,0.0,0.0,0.0,0.002386,0.327163,0.327163,0.0,0.0,0.063611
698,27-Aug-96,24:00:00,276.745999,0.003295,0.148307,0.148307,0.0,0.0,0.0,0.003295,0.181236,0.181236,0.0,0.0,0.0,0.002823,0.308111,0.308111,0.0,0.0,0.054741
699,28-Aug-96,24:00:00,276.609523,0.003504,0.13967,0.13967,0.0,0.0,0.0,0.003504,0.170682,0.170682,0.0,0.0,0.0,0.003002,0.290168,0.290168,0.0,0.0,0.044854
700,29-Aug-96,24:00:00,278.378677,0.003532,0.131536,0.131536,0.0,0.0,0.0,0.003532,0.160742,0.160742,0.0,0.0,0.0,0.003026,0.27327,0.27327,0.0,0.0,0.034528
701,30-Aug-96,24:00:00,280.12191,0.003108,0.123876,0.123876,0.0,0.0,0.0,0.003107,0.151381,0.151381,0.0,0.0,0.0,0.002663,0.257356,0.257356,0.0,0.0,0.024642
702,31-Aug-96,24:00:00,283.510618,0.003168,0.116662,0.116662,0.0,0.0,0.0,0.003168,0.142566,0.142566,0.0,0.0,0.0,0.002715,0.242369,0.242369,0.0,0.0,0.015439
703,01-Sep-96,24:00:00,285.445808,0.002956,0.109868,0.109868,0.0,0.0,0.0,0.002955,0.134263,0.134263,0.0,0.0,0.0,0.002532,0.228254,0.228254,0.0,0.0,0.006503
704,02-Sep-96,24:00:00,285.4508,0.002145,0.10347,0.10347,0.0,0.0,0.0,0.002144,0.126444,0.126444,0.0,0.0,0.0,0.001837,0.214962,0.214962,0.0,0.0,0.000722
705,03-Sep-96,24:00:00,288.433597,0.002704,0.097444,0.097444,0.0,0.0,0.0,0.002704,0.119081,0.119081,0.0,0.0,0.0,0.002317,0.202443,0.202443,0.0,0.0,0.0
706,04-Sep-96,24:00:00,287.35813,0.002734,0.09177,0.09177,0.0,0.0,0.0,0.002733,0.112146,0.112146,0.0,0.0,0.0,0.002342,0.190654,0.190654,0.0,0.0,0.0
707,05-Sep-96,24:00:00,278.18837,0.002513,0.086426,0.086426,0.0,0.0,0.0,0.002512,0.105615,0.105615,0.0,0.0,0.0,0.002152,0.179551,0.179551,0.0,0.0,0.0
708,06-Sep-96,24:00:00,263.806118,0.002836,0.081393,0.081393,0.0,0.0,0.0,0.002836,0.099465,0.099465,0.0,0.0,0.0,0.00243,0.169095,0.169095,0.0,0.0,0.0
709,07-Sep-96,24:00:00,258.644034,0.002955,0.076653,0.076653,0.0,0.0,0.0,0.002955,0.093672,0.093672,0.0,0.0,0.0,0.002532,0.159247,0.159247,0.0,0.0,0.0
710,08-Sep-96,24:00:00,255.69159,0.00276,0.072189,0.072189,0.0,0.0,0.0,0.00276,0.088217,0.088217,0.0,0.0,0.0,0.002366,0.149974,0.149974,0.0,0.0,0.0
711,09-Sep-96,24:00:00,253.937707,0.002975,0.067985,0.067985,0.0,0.0,0.0,0.002975,0.08308,0.08308,0.0,0.0,0.0,0.00255,0.14124,0.14124,0.0,0.0,0.0
712,10-Sep-96,24:00:00,255.476287,0.002134,0.064026,0.064026,0.0,0.0,0.0,0.002133,0.078242,0.078242,0.0,0.0,0.0,0.001828,0.133015,0.133015,0.0,0.0,0.0
713,11-Sep-96,24:00:00,258.054866,0.002237,0.060297,0.060297,0.0,0.0,0.0,0.002236,0.073685,0.073685,0.0,0.0,0.0,0.001916,0.125268,0.125268,0.0,0.0,0.0
714,12-Sep-96,24:00:00,259.227599,0.001721,0.056786,0.056786,0.0,0.0,0.0,0.001721,0.069394,0.069394,0.0,0.0,0.0,0.001474,0.117973,0.117973,0.0,0.0,0.0
715,13-Sep-96,24:00:00,264.648876,0.002046,0.053479,0.053479,0.0,0.0,0.0,0.002046,0.065353,0.065353,0.0,0.0,0.0,0.001752,0.111103,0.111103,0.0,0.0,0.0
716,14-Sep-96,24:00:00,276.602789,0.002053,0.050364,0.050364,0.0,0.0,0.0,0.002052,0.313598,0.061547,0.000142,0.0,0.000386,0.001758,8.403453,0.104633,0.007479,0.0,0.020302
717,15-Sep-96,24:00:00,273.130742,0.002244,0.047431,0.047431,0.0,0.0,0.0,0.002243,0.099319,0.057963,0.0,0.0,0.000378,0.001922,0.11102,0.09854,0.0,0.0,0.025644
718,16-Sep-96,24:00:00,271.218274,0.002146,0.044669,0.044669,0.0,0.0,0.0,0.002145,0.055437,0.054587,0.0,0.0,2.4e-05,0.001838,0.092801,0.092801,0.0,0.0,0.023712
