Col Number,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
5184,9-Dec-08,24:00:00,267.6416,0.0172,0,0,0,0,0.8196,0.02,0,0,0,0,0.8388,0.0201,0,0,0,0,0.2888,0.0201,0,0,0,0,0.167,0.02,0,0,0,0,0.638,0.0201,0,0,0,0,0.6074,0.0171,0,0,0,0,0.6951,0.0171,0.0142,0,0,0,0.6229,0.0149,0,0,0,0,0.5883,0.0149,0.0371,0,0,0,0.663,0.0201,0,0,0,0,0.4129,0.0201,0,0,0,0,0.3499,0.0127,0,0.000008,0,0,0.745148
5185,10-Dec-08,24:00:00,224.9068,0.0136,0,0,0,0,0.8174,0.0165,0,0,0,0,0.8357,0.0166,0,0,0,0,0.2857,0.0166,0,0,0,0,0.1639,0.0165,0,0,0,0,0.6349,0.0165,0,0,0,0,0.6048,0.0135,0,0,0,0,0.6929,0.0135,0.0014,0,0,0,0.6229,0.0118,0,0,0,0,0.5883,0.0117,0,0,0,0,0.663,0.0166,0,0,0,0,0.4097,0.0166,0,0,0,0,0.3467,0.01,0,0.000007,0,0,0.745148
5186,11-Dec-08,24:00:00,212.3754,0.0182,0,0,0,0,0.8151,0.0177,0,0,0,0,0.8328,0.0177,0,0,0,0,0.2828,0.0178,0,0,0,0,0.161,0.0177,0,0,0,0,0.6321,0.0177,0,0,0,0,0.6023,0.0181,0,0,0,0,0.6906,0.0181,0,0,0,0,0.6229,0.0158,0,0,0,0,0.5883,0.0157,0,0,0,0,0.663,0.0177,0,0,0,0,0.4069,0.0178,0,0,0,0,0.3439,0.0134,0,0.000007,0,0,0.745148
5187,12-Dec-08,24:00:00,213.7916,0.0224,0,0,0,0,0.8124,0.016,0,0,0,0,0.8301,0.016,0,0,0,0,0.2801,0.016,0,0,0,0,0.1583,0.016,0,0,0,0,0.6293,0.016,0,0,0,0,0.6,0.0223,0,0,0,0,0.6879,0.0223,0,0,0,0,0.6224,0.0194,0,0,0,0,0.5883,0.0194,0,0,0,0,0.663,0.016,0,0,0,0,0.4041,0.016,0,0,0,0,0.3411,0.0166,0,0.000007,0,0,0.745148
5188,13-Dec-08,24:00:00,228.6409,0.0168,0,0,0,0,0.8093,0.0209,0,0,0,0,0.8267,0.021,0,0,0,0,0.2767,0.021,0,0,0,0,0.1549,0.021,0,0,0,0,0.6259,0.021,0,0,0,0,0.597,0.0167,0,0,0,0,0.6849,0.0167,0,0,0,0,0.6201,0.0146,0,0,0,0,0.5876,0.0146,0,0,0,0,0.6623,0.021,0,0,0,0,0.4007,0.021,0,0,0,0,0.3377,0.0124,0,0.000006,0,0,0.745148
5189,14-Dec-08,24:00:00,249.9545,0.0042,1.0383,0,0.2589,0,0.8214,0.0037,0.2696,0,0.0733,0,0.8302,0.0037,0,0,0,0,0.2749,0.0038,0,0,0,0,0.1531,0.0037,0.505,0,0.0526,0,0.6263,0.0037,1.2543,0,0.1049,0,0.6009,0.0042,3.0299,0,0.1384,0,0.6906,0.0042,0.2059,0,0.1451,0,0.6247,0.0036,0.1145,0,0.1378,0,0.5903,0.0036,1.3368,0,0.1673,0,0.6645,0.0037,0,0,0,0,0.3991,0.0037,0,0,0,0,0.3359,0.0031,0.1402,0.000006,0.0619,0,0.745682
5190,15-Dec-08,24:00:00,305.1555,0.0096,2.4912,0,0.199,0,0.8645,0.0126,1.8883,0,0.1647,0,0.8609,0.0126,5.1482,0,0.1687,0,0.3003,0.0126,20.1331,0,0.0939,0,0.1677,0.0126,7.0943,0,0.1415,0,0.6539,0.0126,2.7672,0,0.0976,0,0.6207,0.0095,7.3084,0,0.143,0,0.7188,0.0095,1.5756,0,0.2097,0,0.6602,0.0083,1.5919,0,0.2022,0,0.63,0.0083,29.1108,0,0.2275,0,0.7118,0.0126,5.221,0,0.0561,0,0.4078,0.0126,14.2701,0,0.0494,0,0.3406,0.0071,16.8554,0.000005,0.317962,0,0.787743
5191,16-Dec-08,24:00:00,320.3405,0.0116,0.606,0,0,0,0.8733,0.011,0.8097,0,0,0,0.8647,0.0111,2.6109,0,0,0,0.3027,0.0111,7.7951,0,0,0,0.1685,0.011,2.1309,0,0,0,0.6566,0.0111,0.3946,0,0,0,0.6244,0.0115,0.9827,0,0,0,0.7236,0.0115,0.7135,0,0,0,0.6693,0.0101,0.2637,0,0,0,0.635,0.0101,3.4892,0,0,0,0.7175,0.0111,1.9832,0,0,0,0.4082,0.0111,12.044,0,0,0,0.3439,0.0086,0.5923,0.000005,0,0,0.799413
5192,17-Dec-08,24:00:00,298.8705,0.0151,0.3504,0,0.0646,0,0.8772,0.0163,0.207,0,0,0,0.8647,0.0163,0.7478,0,0,0,0.3027,0.0163,1.899,0,0,0,0.1685,0.0163,0.3819,0,0,0,0.6566,0.0163,0.0092,0,0,0,0.6244,0.015,1.2635,0,0.0495,0,0.7266,0.015,0.3076,0,0.0632,0,0.6732,0.0131,0.0103,0,0,0,0.635,0.0131,0.0584,0,0,0,0.7175,0.0163,0.4751,0,0,0,0.4082,0.0163,2.482,0,0,0,0.3439,0.0112,0,0.000005,0,0,0.799413
5193,18-Dec-08,24:00:00,273.7259,0.0046,0.7286,0,0.4529,0,0.8915,0.0064,0.2748,0,0.398,0,0.8746,0.0064,0.2491,0,0.0408,0,0.3036,0.0064,0.4613,0,0,0,0.1685,0.0064,0.9583,0,0.2938,0,0.6635,0.0064,1.149,0,0.3357,0,0.6306,0.0046,3.6624,0,0.4148,0,0.7392,0.0046,0.4368,0,0.4053,0,0.6863,0.004,0.1615,0,0.3752,0,0.6421,0.004,3.5036,0,0.3915,0,0.7252,0.0064,0.8419,0,0.1836,0,0.4119,0.0064,3.637,0,0.1551,0,0.3469,0.0034,9.2326,0.000005,0.563075,0,0.813662
5194,19-Dec-08,24:00:00,439.4153,0.0167,4.3162,0,0.128,0,0.9643,0.0175,4.1501,0,0.046,0,0.9385,0.0175,1.4598,0,0,0,0.3095,0.0175,0.0031,0,0,0,0.1685,0.0175,14.192,0,0.064,0,0.7159,0.0175,8.5268,0,0.1297,0,0.6899,0.0166,16.0119,0,0.0778,0,0.8007,0.0166,2.7132,0,0.0761,0,0.7468,0.0145,2.1465,0,0.0558,0,0.6963,0.0145,30.5343,0,0.0254,0,0.777,0.0175,29.3533,0,0.1209,0,0.4578,0.0175,127.5,0,0.1397,0,0.3916,0.0124,16.8383,0.000004,0,0,0.879853
5195,20-Dec-08,24:00:00,376.1254,0.0142,0.5144,0,0,0,0.9655,0.0154,1.2549,0,0,0,0.9387,0.0155,0.482,0,0,0,0.3095,0.0155,0,0,0,0,0.1685,0.0155,3.0263,0,0,0,0.7163,0.0155,0.4973,0,0,0,0.6909,0.0142,0.932,0,0,0,0.8011,0.0142,0.6524,0,0,0,0.7471,0.0124,0.1992,0,0,0,0.6966,0.0123,1.8532,0,0,0,0.7771,0.0155,9.4392,0,0,0,0.459,0.0155,35.765,0,0,0,0.393,0.0106,0,0.000004,0,0,0.879853
5196,21-Dec-08,24:00:00,356.9427,0.0047,18.1377,16.0597,0.3586,0.1169,0.9861,0.0031,10.2971,7.6834,0.5143,0.1465,0.9718,0.0031,5.2757,0,0.394,0,0.3383,0.0031,25.6343,0,0.2764,0,0.188,0.0031,10.2097,0,0.4375,0,0.7511,0.0031,5.5061,0,0.3509,0,0.7168,0.0047,11.224,0,0.3894,0,0.8304,0.0047,1.6635,0,0.4777,0,0.7824,0.0041,1.9115,0,0.5619,0,0.738,0.0041,35.2986,0,0.6307,0,0.8238,0.0031,17.591,0,0.3288,0,0.4847,0.0031,64.8809,0,0.2705,0,0.4132,0.0035,30.3548,0.000004,0.700097,0,0.932779
5197,22-Dec-08,24:00:00,593.2565,0.0086,86.9316,85.812,0,0,1,0.0105,61.9705,58.3781,0,0,1,0.0105,11.0357,0,0,0,0.3752,0.0105,48.3563,0,0,0,0.2145,0.0105,10.9576,0,0,0,0.7892,0.0105,2.0905,0,0,0,0.741,0.0085,4.3,0,0,0,0.8567,0.0085,1.6664,0,0,0,0.8154,0.0074,1.2846,0,0,0,0.7769,0.0074,21.3052,0,0.058,0,0.8714,0.0105,23.7363,0,0,0,0.5138,0.0105,83.3424,0,0,0,0.4381,0.0063,8.0807,0.000004,0.132785,0,0.991573
5198,23-Dec-08,24:00:00,526.8086,0.0062,47.1285,47.0213,0,0,1,0.0085,69.655,68.7546,0.0146,0.0146,1,0.0086,3.1679,0,0,0,0.3752,0.0086,11.8035,0,0,0,0.2145,0.0085,1.9675,0,0.0026,0,0.7892,0.0085,0.0733,0,0,0,0.741,0.0061,0.1681,0,0,0,0.8567,0.0061,0.3331,0,0,0,0.8154,0.0053,0.0795,0,0,0,0.7769,0.0053,4.2062,0,0.0204,0,0.8783,0.0086,5.5669,0,0,0,0.5138,0.0086,16.9564,0,0,0,0.4381,0.0045,0.1276,0.000003,0,0,0.998836
5199,24-Dec-08,24:00:00,716.726,0.0074,295.4207,289.4017,1.4502,1.4502,1,0.0039,244.2304,236.1395,2.1403,2.1403,1,0.0039,18.6913,0,1.3185,0,0.4722,0.0039,96.5898,0,0.952,0,0.2861,0.0039,32.7785,2.0034,1.7642,0.5019,0.9047,0.0039,16.3844,0,1.525,0,0.8286,0.0074,37.3007,6.4628,1.5363,0.5332,0.9411,0.0074,3.3924,0.296,1.3704,0.0779,0.8922,0.0065,2.5564,0,1.186,0,0.8409,0.0064,38.0776,0.3548,0.9545,0.1032,0.935,0.0039,50.0316,0,1.2373,0,0.6003,0.0039,219.3197,0,1.117,0,0.5184,0.0055,489.6035,467.168915,0.934208,0.92606,0.99983
5200,25-Dec-08,24:00:00,3521.3477,0.0142,1401.3551,1188.3429,0.4,0.4,1,0.0206,949.1716,931.8908,0.1697,0.1697,1,0.0206,43.3299,0,0.242,0,0.6334,0.0206,208.156,0,0.232,0,0.409,0.0206,171.8889,115.5016,0.1559,0.1559,1,0.0206,29.165,7.0123,0.2985,0.0106,0.9968,0.0142,549.2178,507.8266,0.3143,0.3143,1,0.0142,195.5938,188.4179,0.2722,0.2722,1,0.0124,5.3896,0,0.2767,0,0.9815,0.0124,338.2184,264.6236,0.4012,0.4012,1,0.0206,123.4954,0,0.3665,0,0.7718,0.0207,508.6984,0,0.4083,0,0.6811,0.0106,1152.9474,1117.393921,0.318595,0.318595,1
5201,26-Dec-08,24:00:00,5333.936,0.0157,873.0303,843.3063,0,0,1,0.0196,1080.6232,1075.7053,0,0,1,0.0197,14.6971,0,0,0,0.6353,0.0197,62.2971,0,0,0,0.4119,0.0196,172.4531,160.8068,0,0,1,0.0196,13.7314,12.4186,0,0,1,0.0156,330.269,327.9204,0,0,1,0.0156,320.5405,318.7995,0,0,1,0.0137,0.5599,0,0,0,0.9858,0.0136,246.9106,241.2911,0,0,1,0.0197,39.4011,0,0,0,0.7811,0.0197,146.3232,0,0,0,0.6923,0.0116,100.2754,100.257721,0,0,1
5202,27-Dec-08,24:00:00,2679.8464,0.0056,336.5844,334.5202,0,0,1,0.0055,735.5695,734.3123,0,0,1,0.0055,4.2079,0,0,0,0.6353,0.0055,15.1764,0,0,0,0.4119,0.0055,94.9816,93.0036,0,0,1,0.0055,3.6438,3.6396,0,0,1,0.0056,97.2512,97.2512,0,0,1,0.0056,207.6802,207.3345,0,0,1,0.0049,0.0128,0,0,0,0.9858,0.0049,62.6233,62.5838,0,0,1,0.0055,9.4383,0,0,0,0.7811,0.0055,29.8556,0,0,0,0.6923,0.0042,81.5874,81.262009,0.081869,0.081869,1
5203,28-Dec-08,24:00:00,1443.9607,0.0078,169.1644,169.1644,0,0,1,0.0076,427.3988,427.1252,0,0,1,0.0076,1.1637,0,0,0,0.6353,0.0077,3.008,0,0,0,0.4119,0.0076,45.7452,45.6638,0,0,1,0.0076,1.5144,1.5144,0,0,1,0.0078,52.4338,52.4338,0,0,1,0.0078,107.343,107.3078,0,0,1,0.0068,0,0,0,0,0.9858,0.0068,28.1819,28.1819,0,0,1,0.0076,1.8629,0,0,0,0.7811,0.0077,3.7491,0,0,0,0.6923,0.0058,286.8622,279.367065,0.087039,0.087039,1
5204,29-Dec-08,24:00:00,1007.3784,0.0076,124.0634,124.0634,0,0,1,0.0116,254.1627,254.161,0,0,1,0.0116,0.1254,0,0,0,0.6353,0.0116,0.0247,0,0,0,0.4119,0.0116,25.7751,25.7751,0,0,1,0.0116,1.1423,1.1423,0,0,1,0.0075,42.7249,42.7249,0,0,1,0.0075,59.2504,59.2504,0,0,1,0.0066,0,0,0,0,0.9858,0.0065,23.1744,23.1744,0,0,1,0.0116,0.0362,0,0,0,0.7811,0.0116,0,0,0,0,0.6923,0.0056,82.3357,82.335716,0,0,1
5205,30-Dec-08,24:00:00,758.5047,0.0133,105.6648,105.6648,0,0,1,0.0091,170.0876,170.0876,0,0,1,0.0091,0,0,0,0,0.6353,0.0091,0,0,0,0,0.4119,0.0091,18.1991,18.1991,0,0,1,0.0091,0.995,0.995,0,0,1,0.0133,37.548,37.548,0,0,1,0.0132,39.5393,39.5393,0,0,1,0.0116,0,0,0,0,0.9858,0.0115,21.5308,21.5308,0,0,1,0.0091,0,0,0,0,0.7811,0.0091,0,0,0,0,0.6923,0.0099,74.4438,74.443756,0,0,1
5206,31-Dec-08,24:00:00,591.5629,0.0184,93.058,93.058,0,0,1,0.009,129.1147,129.1147,0,0,1,0.009,0,0,0,0,0.6353,0.009,0,0,0,0,0.4119,0.009,14.8406,14.8406,0,0,1,0.009,0.8811,0.8811,0,0,1,0.0183,33.2739,33.2739,0,0,1,0.0183,30.9508,30.9508,0,0,1,0.016,0,0,0,0,0.9858,0.0159,20.2543,20.2543,0,0,1,0.009,0,0,0,0,0.7811,0.009,0,0,0,0,0.6923,0.0136,70.1049,70.104858,0,0,1
5207,1-Jan-09,24:00:00,521.1171,0.0167,82.4427,82.4427,0,0,1,0.0166,106.6077,106.6077,0,0,1,0.0166,0,0,0,0,0.6353,0.0166,0,0,0,0,0.4119,0.0166,12.8274,12.8274,0,0,1,0.0166,0.7813,0.7813,0,0,1,0.0167,29.5091,29.5091,0,0,1,0.0167,26.2525,26.2525,0,0,1,0.0145,0,0,0,0,0.9858,0.0145,19.0732,19.0732,0,0,1,0.0166,0,0,0,0,0.7811,0.0166,0,0,0,0,0.6923,0.0124,66.0223,66.022263,0,0,1
5208,2-Jan-09,24:00:00,521.4213,0.0157,78.9329,78.8018,0.0202,0.0202,1,0.015,109.0405,108.3377,0.0973,0.0973,1,0.015,1.5276,0,0.0745,0,0.6428,0.015,4.5938,0,0.0316,0,0.415,0.015,20.3561,17.9844,0.0752,0.0752,1,0.015,14.8319,14.4605,0.0208,0.0208,1,0.0157,49.1624,47.0933,0.0626,0.0626,1,0.0157,44.6358,44.328,0.0735,0.0735,1,0.0137,17.3423,16.6163,0.1617,0.0624,0.9966,0.0136,105.1911,91.7715,0.1881,0.1881,1,0.015,1.6537,0,0.0261,0,0.7837,0.015,0.3447,0,0.0012,0,0.6924,0.0117,217.4966,211.664703,0.126439,0.126439,1
5209,3-Jan-09,24:00:00,787.1005,0.0167,79.2412,79.1925,0,0,1,0.0191,127.374,126.9096,0,0,1,0.0191,1.685,0,0,0,0.6477,0.0191,4.2755,0,0,0,0.4171,0.0191,30.6876,29.3927,0,0,1,0.0191,25.0777,24.9966,0,0,1,0.0167,59.359,58.9196,0,0,1,0.0167,87.7068,87.5101,0,0,1,0.0145,33.4312,33.2259,0,0,1,0.0145,127.1935,124.4878,0,0,1,0.0191,1.5129,0,0,0,0.7855,0.0192,0.2723,0,0,0,0.6925,0.0124,76.5755,76.553169,0,0,1
5210,4-Jan-09,24:00:00,903.9139,0.0104,64.0739,64.0694,0,0,1,0.0127,111.7858,111.6671,0,0,1,0.0128,0.4826,0,0,0,0.6477,0.0128,1.0416,0,0,0,0.4171,0.0127,22.5393,22.3062,0,0,1,0.0128,7.6929,7.6908,0,0,1,0.0103,31.4117,31.3989,0,0,1,0.0103,69.4669,69.4272,0,0,1,0.009,11.1269,11.1163,0,0,1,0.009,44.5056,44.4364,0,0,1,0.0128,0.3624,0,0,0,0.7855,0.0128,0.0561,0,0,0,0.6925,0.0077,63.1479,63.147873,0,0,1
5211,5-Jan-09,24:00:00,651.9525,0.0054,53.6026,53.6026,0,0,1,0.0053,87.9311,87.9007,0,0,1,0.0054,0.1382,0,0,0,0.6477,0.0054,0.2537,0,0,0,0.4171,0.0053,14.5598,14.528,0,0,1,0.0053,3.4568,3.4568,0,0,1,0.0053,22.7472,22.7472,0,0,1,0.0053,43.2952,43.2878,0,0,1,0.0047,9.1821,9.0964,0.0205,0.0205,1,0.0047,38.9929,36.8863,0.0316,0.0316,1,0.0053,0.0868,0,0,0,0.7855,0.0054,0.0113,0,0,0,0.6925,0.004,100.1361,98.538177,0.034987,0.034987,1
5212,6-Jan-09,24:00:00,552.714,0.0198,46.7687,46.7687,0,0,1,0.0109,70.055,70.0511,0,0,1,0.0109,0.0364,0,0,0,0.6477,0.0109,0.0322,0,0,0,0.4171,0.0109,10.4775,10.4775,0,0,1,0.0109,2.6716,2.6716,0,0,1,0.0197,19.5362,19.5362,0,0,1,0.0197,28.6463,28.6463,0,0,1,0.0172,13.8112,13.7794,0,0,1,0.0172,42.7104,42.117,0,0,1,0.0109,0.0099,0,0,0,0.7855,0.0109,0,0,0,0,0.6925,0.0147,63.0431,63.021107,0,0,1
5213,7-Jan-09,24:00:00,530.9661,0.0069,41.3392,41.3392,0,0,1,0.007,58.2325,58.2325,0,0,1,0.007,0,0,0,0,0.6477,0.007,0,0,0,0,0.4171,0.007,8.4815,8.4815,0,0,1,0.007,2.3339,2.3339,0,0,1,0.0069,17.2652,17.2652,0,0,1,0.0069,21.6736,21.6736,0,0,1,0.006,6.1728,6.171,0,0,1,0.006,26.6524,26.6336,0,0,1,0.007,0,0,0,0,0.7855,0.007,0,0,0,0,0.6925,0.0051,54.9656,54.965618,0,0,1
5214,8-Jan-09,24:00:00,454.6425,0.0165,36.6423,36.6423,0,0,1,0.0141,50.0234,50.0234,0,0,1,0.0142,0,0,0,0,0.6477,0.0142,0,0,0,0,0.4171,0.0141,7.2877,7.2877,0,0,1,0.0142,2.0672,2.0672,0,0,1,0.0165,15.3076,15.3076,0,0,1,0.0164,18.003,18.003,0,0,1,0.0144,3.5856,3.5856,0,0,1,0.0143,22.1056,22.1056,0,0,1,0.0142,0,0,0,0,0.7855,0.0142,0,0,0,0,0.6925,0.0123,51.7575,51.757504,0,0,1
5215,9-Jan-09,24:00:00,406.9812,0.0178,32.4956,32.4956,0,0,0.9995,0.0209,43.7531,43.7531,0,0,0.9997,0.021,0,0,0,0,0.6475,0.021,0,0,0,0,0.4169,0.0209,6.4017,6.4017,0,0,0.9997,0.0209,1.8332,1.8332,0,0,0.9997,0.0177,13.5762,13.5762,0,0,0.9995,0.0177,15.6049,15.6049,0,0,0.9995,0.0154,3.012,3.012,0,0,1,0.0154,20.4707,20.4707,0,0,1,0.021,0,0,0,0,0.7852,0.021,0,0,0,0,0.6922,0.0132,48.7434,48.743374,0,0,1
5216,10-Jan-09,24:00:00,386.8972,0.0189,28.8206,28.8206,0,0,0.9975,0.0207,38.5882,38.5882,0,0,0.9975,0.0207,0,0,0,0,0.6453,0.0207,0,0,0,0,0.4147,0.0207,5.6625,5.6625,0,0,0.9975,0.0207,1.6259,1.6259,0,0,0.9978,0.0188,12.041,12.041,0,0,0.9976,0.0188,13.7392,13.7392,0,0,0.9976,0.0164,2.7906,2.7906,0,0,1,0.0164,19.2472,19.2472,0,0,1,0.0207,0,0,0,0,0.7831,0.0207,0,0,0,0,0.6901,0.014,45.9048,45.904781,0,0,1
5217,11-Jan-09,24:00:00,386.4813,0.0197,25.5615,25.5615,0,0,0.9947,0.0197,34.1512,34.1512,0,0,0.9941,0.0197,0,0,0,0,0.642,0.0197,0,0,0,0,0.4113,0.0197,5.0185,5.0185,0,0,0.9941,0.0197,1.442,1.442,0,0,0.9949,0.0196,10.6794,10.6794,0,0,0.9948,0.0196,12.1587,12.1587,0,0,0.9948,0.0171,2.623,2.623,0,0,1,0.0171,18.1239,18.1239,0,0,1,0.0197,0,0,0,0,0.7797,0.0198,0,0,0,0,0.6867,0.0146,43.2315,43.231491,0,0,1
5218,12-Jan-09,24:00:00,390.4249,0.025,22.671,22.671,0,0,0.9916,0.066,30.2654,30.2654,0,0,0.9866,0.0661,0,0,0,0,0.6345,0.0662,0,0,0,0,0.4038,0.066,4.4502,4.4502,0,0,0.9866,0.0661,1.279,1.279,0,0,0.9885,0.0249,9.4718,9.4718,0,0,0.9917,0.0249,10.7768,10.7768,0,0,0.9918,0.0217,2.4698,2.4698,0,0,0.9993,0.0217,17.0683,17.0683,0,0,0.9993,0.0661,0,0,0,0,0.7722,0.0662,0,0,0,0,0.6792,0.0185,40.7139,40.713886,0,0,1
5219,13-Jan-09,24:00:00,384.9969,0.021,20.1074,20.1074,0,0,0.9882,0.0227,26.8353,26.8353,0,0,0.9795,0.0227,0,0,0,0,0.6274,0.0228,0,0,0,0,0.3968,0.0227,3.9468,3.9468,0,0,0.9795,0.0227,1.1343,1.1343,0,0,0.9824,0.0209,8.4007,8.4007,0,0,0.9884,0.0209,9.5564,9.5564,0,0,0.9884,0.0182,2.3259,2.3259,0,0,0.9969,0.0182,16.0743,16.0743,0,0,0.9969,0.0227,0,0,0,0,0.7651,0.0228,0,0,0,0,0.6721,0.0156,38.3429,38.342892,0,0,0.999192
5220,14-Jan-09,24:00:00,366.1226,0.021,17.8336,17.8336,0,0,0.9853,0.0218,23.7984,23.7984,0,0,0.9759,0.0218,0,0,0,0,0.6237,0.0218,0,0,0,0,0.3931,0.0218,3.5004,3.5004,0,0,0.9759,0.0218,1.0061,1.0061,0,0,0.9793,0.0208,7.4508,7.4508,0,0,0.9854,0.0208,8.4754,8.4754,0,0,0.9854,0.0182,2.1904,2.1904,0,0,0.9943,0.0182,15.1382,15.1382,0,0,0.9943,0.0218,0,0,0,0,0.7614,0.0219,0,0,0,0,0.6684,0.0155,36.11,36.109974,0,0,0.997186
5221,15-Jan-09,24:00:00,345.9968,0.0204,15.817,15.817,0,0,0.9823,0.0225,21.1066,21.1066,0,0,0.9722,0.0226,0,0,0,0,0.62,0.0226,0,0,0,0,0.3894,0.0226,3.1046,3.1046,0,0,0.9722,0.0226,0.8923,0.8923,0,0,0.9761,0.0203,6.6082,6.6082,0,0,0.9824,0.0203,7.5169,7.5169,0,0,0.9825,0.0178,2.0629,2.0629,0,0,0.9917,0.0177,14.2566,14.2566,0,0,0.9917,0.0226,0,0,0,0,0.7578,0.0226,0,0,0,0,0.6647,0.0152,34.0071,34.007092,0,0,0.99499
5222,16-Jan-09,24:00:00,338.9107,0.0224,14.0284,14.0284,0,0,0.9793,0.0243,18.7196,18.7196,0,0,0.9683,0.0243,0,0,0,0,0.6161,0.0244,0,0,0,0,0.3855,0.0243,2.7535,2.7535,0,0,0.9683,0.0243,0.7914,0.7914,0,0,0.9728,0.0223,5.861,5.861,0,0,0.9794,0.0223,6.6668,6.6668,0,0,0.9794,0.0195,1.9427,1.9427,0,0,0.9891,0.0194,13.4264,13.4264,0,0,0.9891,0.0243,0,0,0,0,0.7539,0.0244,0,0,0,0,0.6608,0.0166,32.0267,32.026672,0,0,0.992746
5223,17-Jan-09,24:00:00,337.0196,0.0209,12.4421,12.4421,0,0,0.9762,0.0232,16.6027,16.6027,0,0,0.9643,0.0232,0,0,0,0,0.6121,0.0232,0,0,0,0,0.3815,0.0232,2.4422,2.4422,0,0,0.9643,0.0232,0.7019,0.7019,0,0,0.9694,0.0207,5.1982,5.1982,0,0,0.9763,0.0207,5.913,5.913,0,0,0.9763,0.0181,1.8296,1.8296,0,0,0.9864,0.0181,12.6445,12.6445,0,0,0.9864,0.0232,0,0,0,0,0.7499,0.0232,0,0,0,0,0.6568,0.0155,30.1616,30.161583,0,0,0.990434
5224,18-Jan-09,24:00:00,332.0818,0.0213,11.0351,11.0351,0,0,0.9731,0.0239,14.7253,14.7253,0,0,0.9604,0.0239,0,0,0,0,0.6082,0.0239,0,0,0,0,0.3776,0.0239,2.166,2.166,0,0,0.9604,0.0239,0.6225,0.6225,0,0,0.966,0.0212,4.6104,4.6104,0,0,0.9733,0.0212,5.2443,5.2443,0,0,0.9733,0.0185,1.7231,1.7231,0,0,0.9837,0.0185,11.9081,11.9081,0,0,0.9838,0.0239,0,0,0,0,0.746,0.024,0,0,0,0,0.6529,0.0158,28.4051,28.405107,0,0,0.9882
5225,19-Jan-09,24:00:00,325.3926,0.0214,9.7873,9.7873,0,0,0.9701,0.0246,13.0602,13.0602,0,0,0.9564,0.0246,0,0,0,0,0.6042,0.0246,0,0,0,0,0.3735,0.0246,1.9211,1.9211,0,0,0.9563,0.0246,0.5521,0.5521,0,0,0.9625,0.0213,4.0891,4.0891,0,0,0.9703,0.0213,4.6513,4.6513,0,0,0.9703,0.0186,1.6227,1.6227,0,0,0.9811,0.0185,11.2146,11.2146,0,0,0.9811,0.0246,0,0,0,0,0.7419,0.0246,0,0,0,0,0.6488,0.0159,26.7509,26.750923,0,0,0.985936
5226,20-Jan-09,24:00:00,312.5744,0.0176,8.6805,8.6805,0,0,0.9673,0.0228,11.5833,11.5833,0,0,0.9524,0.0228,0,0,0,0,0.6002,0.0228,0,0,0,0,0.3695,0.0228,1.7038,1.7038,0,0,0.9524,0.0228,0.4897,0.4897,0,0,0.9591,0.0175,3.6267,3.6267,0,0,0.9675,0.0175,4.1253,4.1253,0,0,0.9675,0.0153,1.5282,1.5282,0,0,0.9786,0.0153,10.5615,10.5615,0,0,0.9787,0.0228,0,0,0,0,0.7379,0.0228,0,0,0,0,0.6449,0.0131,25.1931,25.193069,0,0,0.983836
5227,21-Jan-09,24:00:00,297.4417,0.0134,7.699,7.699,0,0,0.9651,0.0132,10.2735,10.2735,0,0,0.9494,0.0132,0,0,0,0,0.5972,0.0132,0,0,0,0,0.3665,0.0132,1.5112,1.5112,0,0,0.9494,0.0132,0.4343,0.4343,0,0,0.9565,0.0133,3.2166,3.2166,0,0,0.9653,0.0133,3.6588,3.6588,0,0,0.9653,0.0117,1.4392,1.4392,0,0,0.9767,0.0116,9.9465,9.9465,0,0,0.9768,0.0132,0,0,0,0,0.7349,0.0132,0,0,0,0,0.6418,0.01,23.7259,23.725939,0,0,0.982191
5228,22-Jan-09,24:00:00,293.5322,0.009,6.8284,6.8284,0,0,0.9635,0.0104,9.1118,9.1118,0,0,0.9474,0.0105,0,0,0,0,0.5952,0.0105,0,0,0,0,0.3646,0.0104,1.3403,1.3403,0,0,0.9474,0.0104,0.3852,0.3852,0,0,0.9549,0.009,2.8528,2.8528,0,0,0.9637,0.009,3.2451,3.2451,0,0,0.9637,0.0079,1.3554,1.3554,0,0,0.9753,0.0078,9.3672,9.3672,0,0,0.9754,0.0105,0,0,0,0,0.733,0.0105,0,0,0,0,0.6399,0.0067,22.3442,22.344246,0,0,0.981012
5229,23-Jan-09,24:00:00,297.738,0.0123,6.0562,6.0562,0,0,0.962,0.0089,8.0814,8.0814,0,0,0.9458,0.0089,0,0,0,0,0.5936,0.0089,0,0,0,0,0.3629,0.0089,1.1887,1.1887,0,0,0.9458,0.0089,0.3417,0.3417,0,0,0.9535,0.0122,2.5302,2.5302,0,0,0.9622,0.0122,2.8781,2.8781,0,0,0.9622,0.0107,1.2765,1.2765,0,0,0.974,0.0107,8.8217,8.8217,0,0,0.9741,0.0089,0,0,0,0,0.7313,0.0089,0,0,0,0,0.6383,0.0091,21.043,21.043018,0,0,0.97988
